date,f01_raw,f01_score,f02_raw,f02_score,f03_raw,f03_score,f04_raw,f04_score,f05_raw,f05_score,f06_raw,f06_score,f07_raw,f07_score,f08_raw,f08_score,f09_raw,f09_score,f10_score,f01_c,f02_c,f03_c,f04_c,f05_c,f06_c,f07_c,f08_c,f09_c,f10_c,index_score_total_raw,index_score_total,bucket_5pt,w_f08_applied,prob_up_10d
2022-04-29,-0.05322523085967401,26.776821310837434,0.47533632286995514,50.29604507969423,0.8890536932660932,59.26846133320646,0.8034797259041296,55.57398411490394,5.84,85.08481148704828,18.92,33.54450286402897,0.19658299710833127,18.5833872471094,4166933232.0,37.10189274076983,0.36253119116771054,60.6636826771833,26.862381371990132,73.22317868916257,49.70395492030577,40.73153866679354,44.42601588509606,14.915188512951715,66.45549713597103,81.4166127528906,62.89810725923017,39.3363173228167,73.13761862800988,42.5329005778736,41.35586993042811,40.0,0.1254182697832039,0.054923452
2022-05-02,-0.05535741121501714,27.66580129181588,-0.030468394724874944,50.25446163701706,0.8520427247412826,56.35921492488218,0.9807822068442145,53.45582689761151,5.838999999999999,85.48489746787362,20.5,32.239433052337624,0.27937954779537844,19.34566480331818,-64118601560.0,38.48145548805857,0.35931625870052536,61.47959568228672,29.44389304782478,72.33419870818412,49.74553836298294,43.64078507511782,46.54417310238849,14.515102532126377,67.76056694766237,80.65433519668181,61.51854451194143,38.52040431771328,70.55610695217521,42.734910498247245,41.81555011970116,40.0,0.1254182697832039,0.055827852
2022-05-03,-0.05649030630044005,28.356737827893884,0.04084442404772832,50.83661207144418,0.8481290964905003,53.66995835797479,1.0420126646505692,50.85912683026529,5.831999999999999,86.18701607637544,20.25,31.17203428847176,0.2918106091117547,19.997551602095132,118141776157.0,41.5436902639502,0.35683228538353273,61.83908535903423,32.23306120804706,71.64326217210612,49.16338792855582,46.33004164202521,49.14087316973471,13.812983923624557,68.82796571152824,80.00244839790487,58.4563097360498,38.16091464096577,67.76693879195294,43.07686298992205,42.235987743108126,40.0,0.1254182697832039,0.10579944
2022-05-04,-0.05424721445936653,29.208628253959922,-0.4417150513622153,47.6253921236181,0.8453091331012763,51.17077865041257,0.7499958059954633,53.498393662757024,5.836,86.55771598142206,19.61,30.50863570922199,0.2570325642584512,20.81411131346022,-93314948295.0,42.31126020101919,0.3515453550597583,60.67153741367603,36.646239052178636,70.79137174604008,52.3746078763819,48.82922134958743,46.501606337242976,13.442284018577936,69.49136429077801,79.18588868653978,57.68873979898081,39.32846258632397,63.353760947821364,44.084043158049575,42.85200621475528,40.0,0.1254182697832039,0.040326882
2022-05-06,-0.06640198494173277,28.505463356001535,-0.531634446397188,44.228937333028746,0.8557367477165617,49.11554885914044,1.239954648379385,49.348130925412065,5.845999999999999,86.02387455008481,20.87,29.34152452300735,0.2601000939320781,21.552903433266728,-538869097846.0,39.79333216978078,0.3692472398417935,63.94091480284973,40.82807871916691,71.49453664399846,55.771062666971254,50.88445114085956,50.651869074587935,13.976125449915187,70.65847547699265,78.44709656673328,60.20666783021922,36.05908519715027,59.17192128083309,42.76188082784771,42.821964419119425,40.0,0.1254182697832039,0.04648588
2022-05-09,-0.075092397040467,26.92444417016919,-0.8081370449678801,40.26564607130861,0.7802728142948309,46.01310839201969,1.0649825985442192,46.9158826286608,5.841,85.95659700412057,21.39,27.945430728677096,0.10522670311189808,24.488908094951075,-203294634044.0,39.85836629420075,0.3613967506784221,64.93512913488844,43.70461846322206,73.07555582983082,59.73435392869139,53.98689160798031,53.0841173713392,14.043402995879433,72.0545692713229,75.51109190504893,60.14163370579925,35.06487086511156,56.29538153677794,42.66692400284293,42.7702842803606,40.0,0.1254182697832039,0.85139364
2022-05-10,-0.07884015395996613,25.267240870515888,-0.3826395039858282,38.47417729124084,0.7667510481765684,43.05993124402559,1.0906601652996197,44.45072676228797,5.844000000000001,85.59338368400024,22.11,26.417747983542316,-0.10536933232573675,30.962375653557395,-265765780154.0,39.16134879377044,0.3615676024555731,65.85465625865395,46.7985096753415,74.73275912948411,61.52582270875916,56.94006875597441,55.54927323771203,14.406616315999756,73.58225201645769,69.03762434644261,60.83865120622956,34.14534374134605,53.2014903246585,42.81550362229541,42.785357394338874,40.0,0.1254182697832039,0.9514078
2022-05-11,-0.07854477471782717,23.805659351479605,-0.03013945119208277,39.5851884984923,0.8027867528271405,40.874590362919335,1.0451299496116189,42.787241069129784,5.843000000000001,85.4159336883963,21.1,25.413487782539796,-0.15147257038199013,36.97049407203946,-299688032233.0,38.03940627826396,0.3677238359672067,68.4097296463315,49.786709056223565,76.1943406485204,60.4148115015077,59.125409637080665,57.212758930870216,14.584066311603706,74.58651221746021,63.02950592796054,61.96059372173604,31.5902703536685,50.213290943776435,42.57678786948354,42.7158342193871,40.0,0.1254182697832039,0.8295314
2022-05-12,-0.09228004511685661,21.878589753379508,-0.806861499364676,36.08119874524403,0.6926890183909786,37.62271107310847,0.7844027222025943,45.59057260751954,5.849,84.53731868859438,22.72,23.975770881103657,-0.04054597644422486,41.53717415285807,-346674394099.0,36.83535095622219,0.36178791393457344,69.03737444191897,52.52811091481451,78.12141024662048,63.91880125475597,62.37728892689153,54.40942739248046,15.462681311405618,76.02422911889634,58.46282584714193,63.16464904377781,30.96262555808103,47.47188908518549,43.37458543034382,42.935417956372675,40.0,0.1254182697832039,0.9860605
2022-05-13,-0.0711604542221631,21.45780191594503,0.6566901408450704,41.82318867648325,0.73370721330497,35.040677983894675,0.6788586049407525,49.82760046198102,5.843999999999999,84.34706762679325,19.69,24.11110940641049,0.05680699824279012,43.55253020481566,239622984662.0,40.885801280875256,0.36422168027254725,70.23381497126002,54.44153345807481,78.54219808405497,58.17681132351675,64.95932201610532,50.17239953801898,15.652932373206752,75.88889059358951,56.44746979518434,59.114198719124744,29.766185028739983,45.55846654192519,44.70457186390833,43.525135925551226,40.0,0.1254182697832039,0.8959679
2022-05-16,-0.0745177611649851,20.7369530562254,0.26311111111111113,44.98288499300865,0.7584436956351384,33.02797386811537,0.9155263220243706,49.3527118314371,5.846,83.68362807957031,20.27,24.006801178740254,0.1303776100040177,44.053196262406914,-20309893884.0,42.396299420413975,0.36688344335191597,72.31283183718688,58.36471318920298,79.2630469437746,55.01711500699135,66.97202613188463,50.6472881685629,16.316371920429688,75.99319882125974,55.946803737593086,57.603700579586025,27.687168162813123,41.63528681079702,44.654356717031206,43.90154285604456,40.0,0.1254182697832039,0.74642867
2022-05-17,-0.06399431517877874,21.445300686547093,0.24375851112119837,47.70238208480064,0.7897045336735915,31.61978264006009,0.8299233654213015,50.81269543630401,5.842,83.8014382549098,19.06,24.630492071770284,0.058400176579802565,45.86672405600988,-55109671085.0,43.34721874998906,0.3551729302383748,70.82522055610495,61.98984254533331,78.55469931345291,52.29761791519936,68.3802173599399,49.18730456369599,16.198561745090203,75.36950792822972,54.13327594399012,56.65278125001094,29.174779443895048,38.01015745466669,45.49819235358164,44.433759355223586,40.0,0.1254182697832039,0.8963117
2022-05-18,-0.06088153444095801,22.46411558714805,-0.12682481751824817,47.08190608096505,0.7470409593521259,29.777492086004276,0.8872393006256525,50.886467450684734,5.843000000000001,83.71906393887153,18.4,25.64829857135981,0.1135646627402247,46.3737480688162,293384031539.0,47.07983434900749,0.3635205125540826,71.52043764599972,64.21152042839303,77.53588441285194,52.91809391903495,70.22250791399573,49.113532549315266,16.28093606112847,74.35170142864018,53.6262519311838,52.92016565099251,28.47956235400028,35.78847957160697,45.877903128340996,44.91514061292939,40.0,0.1254182697832039,0.8607141
2022-05-19,-0.07361545400723657,21.798598909913995,-0.6500437445319335,43.33934227308639,0.6917493983152828,27.55250182444412,1.127279978528449,47.70302459445928,5.846,83.00205558188149,20.42,25.35979848066341,0.12976139368627537,46.6435196057241,-79706561142.0,47.32015246845198,0.36064805698671676,71.35348566642499,61.8376341290903,78.20140109008601,56.66065772691361,72.44749817555588,52.29697540554072,16.997944418118507,74.64020151933659,53.3564803942759,52.67984753154802,28.646514333575013,38.1623658709097,45.664728947522434,45.16500339112707,45.0,0.1254182697832039,0.91376615
2022-05-20,-0.05646891331280801,23.464038469514023,0.46738641475483583,47.58921091021749,0.7269798657718121,25.861984842644812,0.5085117232794785,52.57031023398923,5.844,82.76905557937425,19.1,25.779046697924493,0.11147557452588996,47.227734669729216,304608765997.0,50.71218632255255,0.3628395606333417,71.8106628557032,58.29149512662214,76.53596153048598,52.41078908978251,74.13801515735518,47.42968976601077,17.230944420625747,74.22095330207551,52.772265330270784,49.28781367744745,28.1893371442968,41.70850487337786,47.10689711272784,45.812301298327334,45.0,0.1254182697832039,0.13319007
2022-05-23,-0.052873216182377836,25.46217237188835,-0.08506787330316742,47.34746499647403,0.7465756082418222,24.573721197869563,0.7113275770356586,55.764672222286556,5.845000000000001,82.33148868368177,19.44,25.9694020388629,0.061424212564782366,48.701132577222886,-93256260847.0,50.49318747399501,0.3689749327560515,73.84105410681397,54.93191206845555,74.53782762811164,52.65253500352597,75.42627880213044,44.235327777713444,17.66851131631823,74.0305979611371,51.298867422777114,49.50681252600499,26.15894589318603,45.06808793154445,47.51617581473225,46.380259470462306,45.0,0.1254182697832039,0.109269455
2022-05-24,-0.06886139132588431,25.078019901096262,-0.7243785433929351,43.31349288784055,0.7476584664412577,23.44288164822701,1.0866382756290782,52.41898159491837,5.848,81.59545877125251,20.61,25.34797750606114,0.12414042549460325,48.82483423653499,-357268851246.0,47.91409327768105,0.36367331250093515,74.24003019476531,51.21201719269939,74.92198009890373,56.68650711215945,76.55711835177298,47.58101840508163,18.40454122874749,74.65202249393886,51.17516576346501,52.08590672231895,25.75996980523469,48.78798280730061,46.79568472135158,46.51873455409206,45.0,0.1254182697832039,0.8574983
2022-05-25,-0.06366412071450223,25.486311278618462,0.10304130730821606,45.01876371424593,0.7272867025365104,22.159026826018493,0.7062861433384638,55.70334162442728,5.846,80.96731984065703,19.89,25.314836791198175,0.13056357335788737,48.78558320569341,-63305114191.0,48.18833685063054,0.3658793818110756,75.33281643471963,48.22432696875372,74.51368872138154,54.98123628575407,77.84097317398151,44.29665837557272,19.032680159342974,74.68516320880182,51.21441679430659,51.81166314936946,24.667183565280368,51.77567303124628,47.36012988374791,46.79919966397735,45.0,0.1254182697832039,0.24931379
2022-05-26,-0.06623853127398416,25.477788813685788,-0.06109324758842444,45.176878292857545,0.7668479545991961,21.550990736619013,0.7908697898609506,57.04981097841229,5.843999999999999,81.0036899843284,19.91,25.284852334893586,0.061648341519134675,50.1862003758239,21257972194.0,49.4190772563906,0.3681201420999028,76.97133995834974,45.59676446076962,74.52221118631421,54.823121707142455,78.44900926338099,42.95018902158771,18.996310015671597,74.71514766510641,49.8137996241761,50.5809227436094,23.028660041650255,54.40323553923038,47.5564073620591,47.051602230004605,45.0,0.1254182697832039,0.15484959
2022-05-27,-0.05501463472910817,27.095172494317374,0.3361266294227188,48.5021437791204,0.7998552298226566,21.455095433730076,0.6585641205688825,60.34665437729365,5.843,81.22556077947173,18.8,25.975788544873485,0.028072777184815934,52.43604070284294,174408855677.0,51.70418403318182,0.3694585982868313,78.74126525332173,42.879309946743184,72.90482750568262,51.4978562208796,78.54490456626992,39.65334562270635,18.774439220528265,74.02421145512652,47.56395929715706,48.29581596681818,21.25873474667827,57.120690053256816,48.21640582780616,47.43987009593846,45.0,0.1254182697832039,0.13708173
2022-05-30,-0.04211154714162313,29.80568516681625,0.6451327433628319,53.038377389212066,0.8144877040878338,21.678901670371303,0.9369938285134953,58.49202213879101,5.846,80.51927154423859,17.74,27.69691525942068,-0.008679136855476166,55.22746842124187,446437389639.0,55.32117028550161,0.37061615020237704,80.48579461294935,39.702595620749506,70.19431483318375,46.961622610787934,78.3210983296287,41.50797786120899,19.480728455761408,72.30308474057932,44.77253157875813,44.67882971449839,19.51420538705065,60.297404379250494,48.30113116829445,47.72695712005712,45.0,0.1254182697832039,0.09815943
2022-05-31,-0.03590079834179494,32.86274009423965,0.26779972439136424,55.180339432224855,0.8386248819156364,22.14679296839551,0.8043198240786642,59.38393839768166,5.843,80.74948453397853,17.26,30.047775937661793,-0.06046776587262803,58.39552509465346,1055427870458.0,59.57629692497765,0.3745999729041884,82.20525664842097,36.79063262134328,67.13725990576035,44.819660567775145,77.85320703160448,40.61606160231834,19.25051546602147,69.9522240623382,41.60447490534654,40.42370307502235,17.79474335157903,63.20936737865672,48.65700425921656,48.03697283311027,45.0,0.1254182697832039,0.057137433
2022-06-02,-0.046213851856012234,34.83499613968621,-0.1600547195622435,53.557772091340695,0.8222104663465452,22.425208783512904,1.4196687409493869,54.14404706124335,5.843,80.91997958214081,17.6,31.494473013893547,-0.006015074861192016,60.468211291232194,-142687024210.0,57.8328249578218,0.34935192073806914,77.96486643621802,34.04262074659706,65.16500386031379,46.442227908659305,77.5747912164871,45.85595293875665,19.08002041785919,68.50552698610645,39.531788708767806,42.1671750421782,22.035133563781983,65.95737925340293,48.50932624681081,48.19442397101045,45.0,0.1254182697832039,0.14709842
2022-06-03,-0.041689253481890565,36.921761435528644,0.15384615384615385,54.78000185149899,0.8725506615307319,23.58275454244848,0.6855611033573061,57.52866540612871,5.844,80.69630805731109,16.87,34.239519423757045,-0.0517864897636815,62.94818512139451,-157949950796.0,56.255397939918886,0.367846254491782,79.10421797124076,31.29177402394307,63.078238564471356,45.21999814850101,76.41724545755152,42.47133459387129,19.303691942688914,65.76048057624295,37.05181487860549,43.744602060081114,20.895782028759243,68.70822597605692,48.40244720824083,48.26376505008725,45.0,0.1254182697832039,0.06800725
2022-06-07,-0.05818086545677581,36.99572822246998,-0.6616183470359152,50.27059145236103,0.8602302481193633,24.39577929768726,0.9948589205879789,55.148762275990975,5.845999999999999,80.1915954229791,18.1,34.60673072580286,0.09558735948596198,62.43308963742194,-306547355141.0,53.35427916408383,0.37571165686783226,80.9582380284015,28.613948228767843,63.00427177753002,49.72940854763897,75.60422070231274,44.851237724009025,19.808404577020895,65.39326927419714,37.56691036257806,46.64572083591617,19.041761971598504,71.38605177123216,47.09828161619241,47.87527057212231,45.0,0.1254182697832039,0.05774414
2022-06-08,-0.055788700881758246,37.516165292741164,-0.19244935543278086,48.85247654908087,0.9185201118520112,26.505562932449095,0.7339013923411533,57.71962845378775,5.844,79.99950092313377,17.1,36.450685320322016,0.14465770608467565,60.71988533332885,-97817054168.0,52.69468795117788,0.3762923726738795,82.63664967176211,25.888810302218523,62.483834707258836,51.14752345091913,73.4944370675509,42.28037154621225,20.000499076866234,63.549314679677984,39.28011466667115,47.30531204882212,17.363350328237885,74.11118969778147,46.48655319943423,47.41236478122629,45.0,0.1254182697832039,0.022726329
2022-06-09,-0.053761792352390425,38.25158719229869,-0.40902995082700044,46.08369019014172,0.9163800515907137,28.34815211040872,1.1305618545012266,53.84761546423578,5.846,79.18322192365164,17.0,38.49695414091115,0.11645281560163045,59.887908347690576,-1055655889598.0,47.94069650609216,0.3809579341282073,84.15616392166808,23.423209321054856,61.74841280770131,53.91630980985828,71.65184788959128,46.15238453576422,20.816778076348356,61.50304585908885,40.112091652309424,52.05930349390784,15.843836078331918,76.57679067894514,44.510645108688955,46.44512489038051,45.0,0.1254182697832039,0.08587344
2022-06-10,-0.0656343432466262,37.216288638837135,-0.44206773618538325,43.341610864752894,0.8790713352715628,29.11556229338478,1.11570920388748,50.49553719628891,5.860999999999999,76.93296798383297,18.29,38.307523890151664,0.3515233760170111,56.18732146045777,-898073361296.0,43.828430625693365,0.3776193583033618,85.46530049123282,21.192427480954393,62.783711361162865,56.658389135247106,70.88443770661522,49.50446280371109,23.067032016167033,61.692476109848336,43.81267853954223,56.171569374306635,14.534699508767176,78.8075725190456,43.01882698600801,45.30302558892301,45.0,0.1254182697832039,0.043388456
2022-06-13,-0.09714567976489674,33.93643046159339,-0.9011311269375786,39.30959882627116,0.8694541036490846,29.56745780032709,1.4751260401276558,45.95098868024023,5.849999999999999,76.14418947592446,23.3,35.490631970152336,0.638139412967349,51.13849114751923,-451088802986.0,41.43056043760768,0.36593400909198054,85.0638433015916,19.174101054196832,66.06356953840661,60.69040117372884,70.43254219967291,54.04901131975977,23.855810524075537,64.50936802984766,48.86150885248077,58.56943956239232,14.936156698408396,80.82589894580317,41.992459994341985,44.19950372406267,40.0,0.1254182697832039,0.058050644
2022-06-14,-0.10030156056275508,30.855561044994168,-0.55188884064264,36.63562529160998,0.7673157603102985,28.24734941006758,1.3111714923197175,42.330561942741916,5.839,77.20679879265427,23.74,32.866429681233825,0.6882780610509163,46.49491602689382,-276266191126.0,40.39484568693605,0.36788966891164626,85.30406840587352,17.34799619189237,69.14443895500582,63.36437470839002,71.75265058993241,57.669438057258084,22.79320120734573,67.13357031876617,53.50508397310618,59.60515431306395,14.695931594126478,82.65200380810762,41.163051622395834,43.18735302350706,40.0,0.1254182697832039,0.014734247
2022-06-15,-0.11527163997077583,28.03031486837341,-0.8012793176972282,33.433275159562314,0.6854872123243814,26.114228720794664,1.1609882791327826,39.88638144025856,5.837999999999999,78.31937880181947,24.27,30.3031869451526,0.6852637166715896,42.33137905078753,-620710038203.0,37.568125689540786,0.3647042266195125,84.4858074878973,15.695806078378812,71.96968513162659,66.56672484043769,73.88577127920533,60.11361855974144,21.680621198180532,69.6968130548474,57.66862094921247,62.431874310459214,15.514192512102696,84.30419392162119,40.59073674898367,42.3218142653326,40.0,0.1254182697832039,0.043943595
2022-06-16,-0.11368760085671281,25.47413975619272,0.04843820733363513,35.692570827397546,0.6719841595995069,24.095398562563666,0.8793925307496144,41.26530505214625,5.835,79.4771703898548,23.72,28.28640572437465,0.7725233503945006,38.29981914118872,272479289285.0,41.699959524097,0.36278530319077495,82.91832209708363,14.200967404247496,74.52586024380727,64.30742917260245,75.90460143743633,58.73469494785375,20.522829610145195,71.71359427562535,61.70018085881128,58.300040475903,17.08167790291637,85.79903259575251,41.67161489040468,42.10508114035663,40.0,0.1254182697832039,0.059837066
2022-06-17,-0.1181308484546062,23.161409892791145,-0.2520971302428256,35.285732179771344,0.6633395176252319,22.188965352889262,1.164874743506346,38.92257758686249,5.837999999999999,80.29793874274844,25.79,25.781426796732017,0.7605768080532345,34.76559600302563,-328270666503.0,40.14728008340447,0.3560619798030445,80.04064405952354,12.961873002935942,76.83859010720886,64.71426782022866,77.81103464711074,61.07742241313751,19.702061257251557,74.21857320326798,65.23440399697438,59.85271991659553,19.959355940476456,87.03812699706405,41.841931929679156,42.017364736797475,40.0,0.1254182697832039,0.15958583
2022-06-20,-0.13214818550412566,21.068940016380196,-0.865992414664981,32.03784278546755,0.6465283378546814,20.35791750622961,1.1760961373012548,36.689588338227054,5.8469999999999995,79.26427261910044,26.37,23.477224395833883,0.716636632013365,31.756930019366347,-819631995112.0,36.890623023306986,0.35014155516559364,76.06106210690673,12.256509436518762,78.9310599836198,67.96215721453245,79.64208249377039,63.310411661772946,20.73572738089956,76.52277560416611,68.24306998063365,63.109376976693014,23.938937893093268,87.74349056348123,42.13979069864615,42.05817339074704,40.0,0.1254182697832039,0.32890052
2022-06-21,-0.1252625760577527,19.17575298534172,0.4942630185348632,37.53207420849661,0.6492534575736454,18.7186144954165,0.9189483304529605,37.503731852500216,5.847,78.25346509830932,23.4,22.26170642616263,0.7509584999466008,28.88363207345542,-229675268314.0,36.891969583445544,0.3485570923377324,72.05524666815371,11.958459407039273,80.82424701465828,62.46792579150339,81.2813855045835,62.496268147499784,21.74653490169068,77.73829357383737,71.11636792654458,63.108030416554456,27.944753331846286,88.04154059296073,43.33628879997737,42.48421186049048,40.0,0.1254182697832039,0.0860052
2022-06-22,-0.14651922348541513,17.46286948106881,-0.8820556023588879,34.06139268922367,0.59471972856436,17.07672197855701,1.589283185684216,34.045326551355075,5.866999999999999,75.41148731872732,25.64,20.481679963807004,0.6325446220168485,26.69970339525785,-370865290035.0,35.64602236688157,0.346324316194691,68.28334994983697,11.72658798958882,82.53713051893119,65.93860731077632,82.923278021443,65.95467344864493,24.588512681272675,79.51832003619299,73.30029660474216,64.35397763311843,31.716650050163025,88.27341201041118,43.78449622585651,42.91763998227916,40.0,0.1254182697832039,0.2760387
2022-06-23,-0.15204785509332053,15.91311773910761,-0.8610526315789474,30.947084959250077,0.5845690048024679,15.59107013818615,0.9934205424027855,34.12868925319125,5.858,73.558239093361,25.92,18.757801146392275,0.7600880893797051,24.3080460802144,-220008013502.0,35.84148811274167,0.33719030011004064,63.78518629546654,11.592385354148009,84.0868822608924,69.05291504074992,84.40892986181385,65.87131074680875,26.441760906639004,81.24219885360773,75.6919539197856,64.15851188725833,36.21481370453346,88.407614645852,44.98905325338224,43.60811107264686,40.0,0.1254182697832039,0.7818916
2022-06-24,-0.13214181626446397,14.548754296078465,0.9006315789473684,37.52355305836912,0.6406334743464585,14.369780379813827,0.7583268526977915,38.21015951328037,5.851999999999999,72.44838412301822,23.94,17.802787582941463,0.6790545153107708,22.522094601675462,346358344148.0,40.62907125544353,0.32829225677015306,58.7686077064803,11.508756817018266,85.45124570392153,62.47644694163088,85.63021962018617,61.78984048671963,27.551615876981785,82.19721241705854,77.47790539832454,59.37092874455647,41.2313922935197,88.49124318298173,47.54962681786486,44.9219496543862,40.0,0.1254182697832039,0.123897396
2022-06-27,-0.119132705081618,13.427708913383162,0.8468049090139653,43.47369086233397,0.7074916613574186,13.83511180732333,0.8018197037107707,41.33602489599138,5.8500000000000005,71.74657278552745,22.5,17.54341401117228,0.698022261067988,20.79285505533298,255555598841.0,44.43159356973991,0.31417632007753843,53.418969124663384,11.470885797408062,86.57229108661684,56.52630913766603,86.16488819267667,58.66397510400862,28.253427214472552,82.45658598882773,79.20714494466702,55.56840643026009,46.581030875336616,88.52911420259194,49.70382361362093,46.51590764079778,45.0,0.1254182697832039,0.10950477
2022-06-28,-0.10949870282779284,12.56460133735423,0.3098842386464826,46.8317233206077,0.7071976070293513,13.350596204170376,0.9855203478093943,40.80062116440036,5.852,70.69587877874253,21.21,17.762257423562524,0.6917815447661408,19.266097884530293,-270827282137.0,43.22344482462484,0.30377782169731704,48.45433612047117,11.172071277019993,87.43539866264577,53.1682766793923,86.64940379582963,59.19937883559964,29.304121221257475,82.23774257643748,80.7339021154697,56.77655517537516,51.54566387952883,88.82792872298,50.514800905414575,47.84887206233671,45.0,0.1254182697832039,0.07025977
2022-06-29,-0.12527427793049595,11.594730008173102,-0.11899416255051638,46.384303533077166,0.6537151141718014,12.420811469081825,1.0561814463195187,39.409178785931395,5.846,70.57669455642842,22.46,17.54453676190804,0.7292664469219701,17.7713674737587,-380526654361.0,41.261121281236534,0.30951282405195646,44.02278762548124,11.090679757061928,88.4052699918269,53.615696466922834,87.57918853091817,60.590821214068605,29.42330544357158,82.45546323809197,82.2286325262413,58.738878718763466,55.97721237451876,88.90932024293807,50.92100398530565,48.872916036659696,45.0,0.1254182697832039,0.116739966
2022-06-30,-0.1393023462752525,10.603848692201968,-0.6257007330746012,42.84428340049091,0.5959271915754236,11.395440068665069,1.0330341951515716,38.565976573514654,5.846000000000001,70.4310683174942,23.9,16.74286508239148,0.6663221733121212,16.75912839462522,-395803750860.0,39.447892799425645,0.31148508044036266,40.19410842790735,11.092625600304707,89.39615130779804,57.15571659950909,88.60455993133493,61.434023426485346,29.568931682505806,83.25713491760852,83.24087160537478,60.552107200574355,59.80589157209265,88.9073743996953,51.36942900747616,49.70508702693185,45.0,0.1254182697832039,0.2942404
2022-07-01,-0.14640216458170385,9.707337025370942,-0.6032772746873653,39.70938001319987,0.5682214249103024,10.441342011489306,0.7723108292264297,42.11146935638477,5.8420000000000005,71.62206256692407,23.98,15.941957296766894,0.45629574802225026,16.67473672590052,-440784340496.0,37.54280247990363,0.3062598499580605,36.48665265237429,11.472315074500932,90.29266297462905,60.29061998680013,89.55865798851069,57.88853064361523,28.377937433075928,84.0580427032331,83.32526327409948,62.45719752009637,63.51334734762571,88.52768492549907,52.39133699297635,50.60050368228002,50.0,0.1254182697832039,0.914324
2022-07-04,-0.14456259097165047,8.934000316983385,-0.5671902268760908,36.98382696801642,0.5264293061684971,9.543040325816667,1.1503263603979343,39.83932639424986,5.843999999999999,72.20832115843395,24.07,15.179533548170802,0.4555989886834313,16.636175253894876,-178309205359.0,38.04893013487879,0.3110661513061643,33.43102056388821,11.92922233120001,91.06599968301661,63.01617303198358,90.45695967418334,60.16067360575014,27.791678841566053,84.82046645182919,83.36382474610512,61.95106986512121,66.56897943611179,88.07077766879999,52.77324230438357,51.324749889647876,50.0,0.1254182697832039,0.9339144
2022-07-05,-0.12871719699049233,8.385486303423365,0.8510004257130694,42.98536725677677,0.6215835446604677,8.87860341817702,0.7019783388595445,44.43512750862969,5.8469999999999995,71.7561303300419,22.73,15.169993693998828,0.18104620315275355,19.284581843471024,409059431508.0,42.89083096859403,0.3234191606468732,31.378066224470285,13.09847250978565,91.61451369657664,57.01463274322323,91.12139658182298,55.56487249137031,28.2438696699581,84.83000630600117,80.71541815652898,57.10916903140597,68.62193377552971,86.90152749021435,54.871238225414835,52.506912668236865,50.0,0.1254182697832039,0.9175756
2022-07-06,-0.1459777893199421,7.7380401399831955,-0.37533039647577093,41.04316649193352,0.6099518459069021,8.233615197991314,1.3367891971673702,40.88348271188945,5.852,70.47776871130775,24.67,14.292125813844743,0.1657206709960648,21.756345023911422,-94481841410.0,43.56789468587079,0.3169978464245067,29.09952812205105,13.589472104469706,92.2619598600168,58.95683350806648,91.76638480200869,59.11651728811055,29.522231288692254,85.70787418615525,78.24365497608858,56.43210531412921,70.90047187794895,86.4105278955303,55.28762652513921,53.43381728720432,50.0,0.1254182697832039,0.94194955
2022-07-07,-0.12722125319149802,7.379012885532792,0.7025371828521435,46.40116570921426,0.6843045729706075,8.085543798923261,0.6667489129532834,45.682183526932484,5.851,69.66129187258909,23.6,14.215929402246529,0.2081233087161385,23.690359027681005,65522581542.0,45.76777773166087,0.31803471457593163,27.151189758869233,14.033709832993377,92.62098711446721,53.59883429078574,91.91445620107675,54.317816473067516,30.33870812741091,85.78407059775347,76.30964097231899,54.23222226833913,72.84881024113076,85.96629016700662,57.020095550076576,54.629243374828405,50.0,0.1254182697832039,0.9681636
2022-07-08,-0.12031413762252063,7.205350282677817,0.4593623709025595,50.30785313193659,0.7484662576687117,8.65613795614255,0.7558302141205321,48.7766996838535,5.849,69.14933210241054,23.0,14.335954266431667,0.13743299648016727,26.196039120282816,255812139352.0,49.08089942917465,0.3243178455795441,25.909212586391476,14.624603681098316,92.79464971732219,49.69214686806341,91.34386204385746,51.2233003161465,30.85066789758946,85.66404573356833,73.80396087971718,50.91910057082535,74.09078741360852,85.37539631890168,58.386210062690616,55.881565604115806,55.0,0.1254182697832039,0.8513788
2022-07-11,-0.12395772309596276,7.04822697533284,-0.11389012952210809,49.577499332759245,0.8130318310746927,10.145290288216819,0.9117492172865059,48.74203289612444,5.849,68.64833751064657,23.33,14.331169506363345,-0.1223119464618736,32.506922771714684,-135369882621.0,48.714918077643276,0.31956818971653894,24.37082067920901,15.234807714493337,92.95177302466716,50.422500667240755,89.85470971178319,51.25796710387556,31.35166248935343,85.66883049363665,67.49307722828532,51.285081922356724,75.629179320791,84.76519228550666,58.979248208435195,56.91412647222228,55.0,0.1254182697832039,0.980604
2022-07-12,-0.13161863576072053,6.717103317818148,-0.6969439728353141,45.462281587209254,0.8000859509298328,11.25588829344052,1.1772835024369432,45.573857427559304,5.848,68.38402116420555,23.33,14.326840437730102,-0.18369555026924855,38.556905939336716,-199139877616.0,47.93027735369539,0.320829569082242,23.146471235013056,15.484553918555196,93.28289668218186,54.537718412790746,88.74411170655948,54.426142572440696,31.61597883579445,85.6731595622699,61.443094060663284,52.06972264630461,76.85352876498695,84.51544608144481,58.88499324606891,57.57108206350449,55.0,0.1254182697832039,0.99137515
