date,f01_raw,f01_score,f02_raw,f02_score,f03_raw,f03_score,f04_raw,f04_score,f05_raw,f05_score,f06_raw,f06_score,f07_raw,f07_score,f08_raw,f08_score,f10_score,index_score_total_raw,index_score_total,bucket_5pt,w_f08_applied
2019-04-02,0.023240028603648488,55.636202996391,0.14068054850177755,56.63903948615769,0.8971441947565543,34.06796552061006,,,6.0729999999999995,86.04772648386681,13.34,37.08893739997059,-0.13451821392286445,70.9351337962944,263849380440.0,63.45273307757145,85.24932980561915,58.0287317655682,55.09008118136973,55.0,0.12903225806451615
2019-04-03,0.03802519023496842,58.405578559781965,0.46753900352289884,62.918572413808164,0.943110897743639,37.62988753238384,,,6.074,85.8468156427293,13.29,38.898125815286946,-0.12851353983310299,75.23016822046844,185234603202.0,66.38955672853932,84.17994628930478,60.64227143411662,56.940811265618706,55.0,0.12903225806451615
2019-04-04,0.040276420149087055,60.98225874666322,0.11696202531645569,63.145992176296105,1.0007427213309565,43.41435242548577,,,6.074000000000001,85.59778083187061,13.6,39.58809189335539,-0.12277042544288408,78.5916224319653,265186409484.0,69.99270942366383,83.19041815092922,62.795928864507154,58.89251713191486,55.0,0.12903225806451615
2019-04-05,0.04261224774806216,63.3251776576702,0.10789210789210789,63.17611874636741,1.045903632770938,50.17953150635057,,,6.074000000000001,85.36896883426222,13.59,40.2591094626708,-0.10917750096284418,80.81995610381136,95414703303.0,69.01042842562062,84.52802642923155,64.61915655542157,60.80139693975043,60.0,0.12903225806451615
2019-04-08,0.04182885747338849,65.1025300865351,-0.035,60.5745178680929,1.0634555402157795,56.54187374030564,,,6.074,85.27523271811268,13.15,42.0748166843069,-0.12733034455929837,83.26124388804378,283522021928.0,72.5023576718476,86.8293726172942,66.97224155543387,62.85834514497825,60.0,0.12903225806451615
2019-04-09,0.043183298704882356,66.75303877422915,0.007704160246533128,59.59029467799976,1.012798720127987,59.44491325393954,,,6.0729999999999995,85.58734857276475,12.67,45.41712571259097,-0.11682183321982098,84.79974008530363,202305333659.0,74.02599317536195,88.02192845997999,68.66640574166712,64.79436534387455,60.0,0.12903225806451615
2019-04-10,0.04768830297783366,68.4848714715342,0.25227963525835867,62.552830986179856,1.0461178624091116,63.269374854094984,,,6.074,85.40381648279336,30.4,37.15946649211988,-0.1062817980536257,85.72377937072902,21441824346.0,69.73178175121932,89.14965463857348,68.16034456720726,65.9163584183188,65.0,0.12903225806451615
2019-04-11,0.04594470983859078,69.72509892197881,0.34338863750628457,66.2728290819327,1.0350744002429395,65.66594523433089,,,6.074,85.22873035640953,12.29,42.86988626524348,-0.09922753871112011,86.20742646402162,372305348398.0,74.0506108909147,90.73304826876245,70.80064011739354,67.54445231801039,65.0,0.12903225806451615
2019-04-12,0.0493859507392318,70.97115573712726,0.14777327935222673,66.53806550212153,1.0826544907383386,69.55846972481123,,,6.074,85.06063522246981,12.41,47.16700967895383,-0.09991916816772983,86.6372450290047,265441229510.0,76.22618348576685,91.81986245913099,72.7735693811048,69.28749133904186,65.0,0.12903225806451615
2019-04-15,0.0526252994405787,72.18408677087943,-0.03129657228017884,63.357432863056005,1.0465045127734436,71.51856305681781,,,6.073,85.25081492500797,12.92,48.53806104783354,-0.08420113139489516,86.01619620737969,165205480114.0,76.29840041987772,92.62049054164754,73.20431434585737,70.59309900798037,70.0,0.12903225806451615
2019-04-16,0.05678985481739396,73.51665000966108,-0.2773359840954274,56.74410452143254,1.0270652393455868,72.21297665336691,,,6.071999999999999,85.70374593571033,12.66,50.79296493275669,-0.0828700325874101,85.48271999729725,125162332387.0,75.12671541646986,92.74016290218256,73.03659698931547,71.40759833509208,70.0,0.12903225806451615
2019-04-17,0.05533191793644798,74.46724805722361,0.1349206349206349,58.50984846345055,1.069767441860465,74.8164329949341,,,6.071999999999999,86.0486365151054,12.65,52.67879831656262,-0.0715143590027949,84.26086941706504,110784629679.0,73.64736557022732,92.84007674439843,73.74081335915174,72.1853366764453,70.0,0.12903225806451615
2019-04-18,0.03866892226416008,73.56319377317377,-0.5755813953488372,49.19087974368352,1.0493669593628752,75.97854584881429,,,6.072000000000001,86.24675054246713,12.85,53.29322740807319,-0.06410856047226887,82.47842571367394,-205843741387.0,63.10610568244035,93.42886849497125,71.50746391153096,71.95937908814052,70.0,0.12903225806451615
2019-04-19,0.03874694323759731,72.83469519857911,0.3816523061327927,55.68447622253351,1.1044048243314106,78.27858524754005,,,6.072000000000001,86.38341314630281,12.45,55.597684594875126,-0.05370096532625768,80.05810588694534,74904038877.0,62.65866124750984,94.41599695784612,72.55069165599369,72.15648327742491,70.0,0.12903225806451615
2019-04-22,0.03842103336024283,72.17662184438345,-0.03770739064856712,54.28045917209852,1.1801296366904515,81.31884247526003,,,6.071,86.81952917098434,12.89,55.50218989910073,-0.030896425256296878,76.02999466684123,-33372780663.0,58.52719334099436,95.22398566613231,71.88441225172495,72.06579293552493,70.0,0.12903225806451615
2019-04-23,0.04036350366914543,72.05104401360471,-0.10258964143426295,52.024921140807876,1.123739785630903,83.08448935834474,,,6.071,87.150523867169,12.72,56.13873999637034,-0.026452589997571385,72.35435081621047,43904636730.0,57.678343806326566,95.885404384633,71.56027516172375,71.89728701092454,70.0,0.12903225806451615
2019-04-24,0.030175088369196024,70.57410068593528,-0.30742401594419533,46.87057410812629,1.1082832753714829,84.05287238891663,,,6.072000000000001,87.04705946378596,12.9,55.88354226756873,0.004110484152490379,66.73708154373197,13541935041.0,56.00503045703678,96.42690110808815,70.10839902301763,71.30099101495557,70.0,0.12903225806451615
2019-04-25,0.02670902783727125,69.16062783394705,-0.44,40.83312359270186,1.1168686815222568,85.03215811718441,,,6.071999999999999,87.08229035147805,12.88,55.83362082964248,0.017215954018744206,61.37609501380599,-47839887954.0,52.669616993985805,96.87027874660578,68.42901034092176,70.34366412361098,70.0,0.12903225806451615
2019-04-26,0.021004220470136614,67.0740829075063,-0.4510575504181013,35.82940903011098,1.037121906507791,83.08851214372504,,,6.0729999999999995,86.85424219261058,12.98,55.07841704243475,0.012574583286141694,57.279164139770636,26721739472.0,52.286050267806566,97.05685354348651,66.67148260776237,69.11960361832811,65.0,0.12903225806451615
2019-04-29,0.040176589552606945,67.84511165811543,0.3545499751367479,44.52260289893479,1.014820042342978,80.67897640373329,,,6.073999999999999,86.4405065836636,13.22,53.60322416745242,-0.036818432866066564,57.90587477022338,57335839768.0,53.35167110206538,97.21012352632741,67.19712738538666,68.47877820734763,65.0,0.12903225806451615
2019-04-30,0.03272804035686039,67.40191947881593,-0.018943170488534396,45.82618558863896,0.9989507344858599,77.71535977893092,,,6.074,85.76012587725434,13.28,52.266636795263736,-0.018294769232943375,57.17235193496035,34533249975.0,53.04675656502174,97.51209520189249,66.43358981013424,67.79704874160984,65.0,0.12903225806451615
2019-05-02,0.03629840526236161,67.48468736578445,0.36656596173212486,52.887347606543976,0.9889629114049916,74.66021293135509,,,6.071,86.27456488357979,13.72,50.059500747948846,0.010355981930288305,54.014220961139806,135751238170.0,56.459216575782115,97.583823756899,66.35411405231396,67.31607051184456,65.0,0.12903225806451615
2019-05-03,0.02679401368991119,66.59188192214047,-0.05606523955147808,51.722953574105894,0.9722359207022389,71.29814351998711,,,6.071999999999999,86.41106516941912,13.54,48.82018120163873,0.027704558137571667,50.224204371996905,161571969598.0,60.068741875343626,97.52619780636078,65.36215221202104,66.66476441190339,65.0,0.12903225806451615
2019-05-07,0.017741722613337396,64.54535218710522,-0.5290102389078498,43.98175137216202,0.9110389920297809,65.74878997619422,,,6.071999999999999,86.49775072097955,14.61,45.542630218368195,0.006909347026075263,48.484483159800746,195775671123.0,63.779187075497596,96.92534526488618,63.10759120259408,65.4790400088003,65.0,0.12903225806451615
2019-05-08,0.013040688545115087,62.42073552622577,-0.338301043219076,39.908805143125655,0.8836115683047261,60.070124350024,,,6.072,86.51507966933026,15.83,40.71986702349992,0.01599442623456704,46.48358471890259,-64319884874.0,58.40685829156473,96.37714729131712,59.72451080476446,63.560863607455026,60.0,0.12903225806451615
2019-05-09,-0.020002082947602084,57.907588193612064,-0.7996219281663516,32.98323726586313,0.8116470747196325,52.77295470789745,,,6.071999999999999,86.56172946459878,18.28,34.78345851980258,0.03935243106649655,43.468744003522794,-243548302856.0,50.03138808435273,96.6576659656231,54.906992963023555,60.676240059311205,60.0,0.12903225806451615
2019-05-10,-0.016225517011350554,54.558789340049444,-0.10481867858917039,34.67648003707944,0.7833636001240201,46.09162494748719,,,6.071,86.91814457623833,18.53,29.69429314768279,0.04466003356549164,40.459300113812134,-278751190030.0,42.71561366028399,96.3068966091084,51.38573285911552,57.57940432591265,55.0,0.12903225806451615
2019-05-13,-0.02822290639752756,50.628314272874675,-0.5565259582726831,29.79554281237496,0.7143403604216253,39.453995781897014,,,6.071999999999999,86.84197557522111,18.38,25.70055014348695,0.056274615342063905,37.60410015234318,-180511911841.0,38.304458208428514,95.96343592361877,47.70466269172734,54.287823781184215,50.0,0.12903225806451615
2019-05-14,-0.028712526393327775,47.329588568039604,0.08078273958855996,35.734982748754504,0.7096856198627235,33.8439467514884,,,6.071,87.12548072854368,18.05,22.717057132430625,0.04913279020311134,35.40852835819948,-177858918019.0,34.775945406037074,96.08936592939972,45.763698134504835,51.44644856562443,50.0,0.12903225806451615
2019-05-15,-0.024773163192586933,45.18727701021422,0.6375060415659739,47.25622159574198,0.7615414795762675,30.345624542704076,,,6.071000000000001,87.1900184478382,16.63,21.416871787597614,0.01965296732369759,35.552668420581156,-67671093442.0,34.628003359656404,96.308989814472,45.86028831464859,49.58439514863248,45.0,0.12903225806451615
2019-05-16,-0.03782572270686435,41.82698173952845,-0.3932367149758454,41.70353001659757,0.7520782819535851,27.359883831832676,,,6.066999999999999,88.2975150936858,16.6,20.40572655320353,-0.0014421421975159276,37.22174270509609,-630111553482.0,28.588888719981465,96.77806237345688,43.81278626821281,47.66052552182593,45.0,0.12903225806451615
2019-05-17,-0.043558311863596155,38.46685842360428,-0.19547021171836534,40.452238844748656,0.7271524874136018,24.335459871585496,,,6.067,89.1488249291552,16.03,20.20086660993084,-0.014255775619231859,39.83926639095976,-234422581679.0,25.813251500446505,97.16216917142509,42.82136066922196,46.04747057095794,45.0,0.12903225806451615
2019-05-20,-0.041219735241167066,35.99186033422874,-0.494263862332696,35.147461671465514,0.7330053475935829,22.140676430096537,,,6.068,89.76237757585085,15.9,20.084675469300365,0.01578337085675363,39.49839228433497,-72448319451.0,27.066724908104685,97.47675751540073,41.81383354294708,44.63625822828766,40.0,0.12903225806451615
2019-05-21,-0.03694523022263585,34.451409336180106,-0.01787487586891758,38.332054439106535,0.7044976881042455,19.597002573612755,,,6.07,89.729234982532,15.66,20.296552656700296,-0.02134021342191783,42.434168467241804,8786973417.0,30.92391128844929,97.73446611593249,42.4547816214569,43.909099359344076,40.0,0.12903225806451615
2019-05-22,-0.03489059608110234,33.35720197665659,0.045251118846345105,42.35749479584715,0.7105995446496332,17.738456651137707,,,6.071,89.36626848655499,16.1,20.010042870019007,-0.03239977501840441,45.63966733471152,-51481665928.0,32.165656534259526,97.94563574096799,42.93484404234896,43.584347587012374,40.0,0.12903225806451615
2019-05-23,-0.03572068783471771,32.34666121712408,-0.5186440677966102,36.474313923874945,0.680342445924149,15.702747455433823,,,6.068999999999999,89.80566435016937,16.4,19.430476876659558,-0.04729004214266386,49.38480820516151,-378225250.0,34.87017324482463,98.11872702356936,42.69618938371449,43.28829485257975,40.0,0.12903225806451615
2019-05-24,-0.04259701046372433,30.739403493639266,-0.43368828654404645,32.56189534320773,0.6711023492689338,13.86407739295517,,,6.07,89.7171590953961,16.66,18.668764270497505,-0.035621406267145383,51.524970028650316,-352762538128.0,29.632926985409316,98.26066230458991,41.30374399312368,42.62677789942773,40.0,0.12903225806451615
2019-05-27,-0.04252576199595015,29.451120340949608,-0.14157973174366617,33.87174743923269,0.6920836973251799,12.694307059195237,,,6.07,89.61964555465667,17.07,17.645984996019696,-0.00461709754463957,50.51926452227566,-243929431564.0,26.531965670162673,98.377105322137,40.389477971780195,41.88101125687855,40.0,0.12903225806451615
2019-05-28,-0.04134022013465144,28.59820332903729,0.47674418604651164,44.4108360309863,0.761902700831025,13.472670983337068,,,6.072,88.72920494875949,17.01,16.8618665118949,-0.005033206903506171,49.741216427316445,-679761655951.0,21.90529396973845,98.47269004840562,40.55591034079448,41.4393109515172,40.0,0.12903225806451615
2019-05-29,-0.053225141807943466,26.67265051198488,-0.5675156174915906,37.65749163634609,0.692975172299261,12.421695839513545,,,6.075000000000001,86.94036785343943,17.32,16.019545721947217,-0.00018678734867005886,48.65553490437131,-487323818697.0,18.429127376872977,98.55120791981514,38.654629073399946,40.51108365881145,40.0,0.12903225806451615
2019-05-30,-0.04388541666062906,26.029578647646936,-0.08775409023301933,38.9793179264439,0.6881751583129837,11.501744448726361,,,6.075000000000001,85.45470656540148,16.67,15.888972142602029,0.003524522637867067,47.464576405011925,-15833816044.0,23.0030643129874,98.61576102530329,38.879124884857255,39.96709740082672,35.0,0.12903225806451615
2019-05-31,-0.04386683455247653,25.53009939318233,0.2812960235640648,46.34303626456813,0.68311078140455,10.689361665999911,,,6.076,84.13337882512042,17.32,15.216678666618268,-0.06412104640979033,52.58682481776597,244088749072.0,34.308904471568816,98.66888744220319,41.329191374384436,40.42112872534596,40.0,0.12903225806451615
2019-06-03,-0.028285248140928698,27.15666140827472,-0.0382894082545997,46.8769458355374,0.6845748187211602,10.131650675729418,,,6.077,82.80739918374324,17.32,14.663204943509918,-0.10777222657617846,59.50195335935441,265887916241.0,43.84343899964049,98.71266378377938,43.4541543282094,41.43213725963378,40.0,0.12903225806451615
2019-06-04,-0.0299342445751557,28.30273679688429,0.2832832832832833,52.87842067839685,0.7435952177625961,11.163254393709535,,,6.077999999999999,81.61758109464833,17.4,14.123041806927695,-0.10326025426858498,64.93161263312258,-231114072223.0,38.44533120949606,98.74878910175755,44.194057554603724,42.352777357957095,40.0,0.12903225806451615
2019-06-05,-0.02856446048806749,29.40139393265865,0.3451851851851852,58.42436034145467,0.7965781140042224,13.15561034416455,,,6.082,80.20587744274395,16.46,14.794987005556397,-0.13062449237056417,70.50088289057817,-141283647349.0,35.923920619527635,98.77865353384905,45.60829763112616,43.43795078234679,40.0,0.12903225806451615
2019-06-07,-0.027462625447062017,30.529515146004456,0.466798810703667,64.42512599365772,0.9068320074871314,18.618666084939903,,,6.084,78.89155413254346,15.79,16.036946981121712,-0.1608751151677852,75.54790303245233,25031312820.0,38.706297573255455,98.8033944699075,48.344677176220884,45.07352624697149,45.0,0.12903225806451615
2019-06-10,-0.013461304188927992,32.91820271698354,0.42913776015857286,68.7176827282996,0.9561294038590765,25.52918243751381,,,6.087,77.46337799314531,14.94,18.272189531957718,-0.18614701558391666,79.79267608442925,125978488046.0,44.56033841542841,98.82394250605716,51.75700977129487,47.30135408841262,45.0,0.12903225806451615
2019-06-11,-0.009434536896415158,35.2006564253879,0.5086164451009355,73.37231892646,1.0641694966800141,36.33932835523584,,,6.0889999999999995,76.16451557679095,14.85,20.371157573686837,-0.19557078494379954,83.26598935155624,81858276368.0,47.91244813917315,98.84105904352548,55.38319449729506,49.99530089137343,45.0,0.12903225806451615
2019-06-12,-0.011174446607190802,36.98406729274589,-0.1670798215171046,66.62473789064214,1.0384192096048024,43.77681574192677,,,6.084,75.57975424782481,14.96,21.80263343468201,-0.25740737282408954,86.1081072504143,-64522673564.0,45.58554917146783,98.85536705132442,56.42139777788484,52.137333186877235,50.0,0.12903225806451615
2019-06-13,-0.017124145779271016,37.77848841381875,0.23290386521308226,68.01911014884074,0.9960272696061602,47.70341912127794,,,6.085,74.97082665800096,14.89,23.132309839019204,-0.23551067466994757,88.43379158109941,7154802915.0,46.055582359804056,98.86737623571732,57.82963170728285,54.03476602701244,50.0,0.12903225806451615
2019-06-14,-0.019543021791026183,38.17557716545941,-0.28137254901960784,60.61998896941003,1.0078503011750766,51.692407852474155,,,6.087000000000001,74.17723283037543,14.4,25.457499388144534,-0.2217394443095655,90.33693836655385,-191261939694.0,40.947372145222275,98.87750363341905,57.71979141982881,55.2631078246179,55.0,0.12903225806451615
2019-06-17,-0.021091280438266025,38.316619655634646,-0.18518518518518517,56.08438321194835,1.0089426877470355,55.026456168479655,,,6.091,73.31596178075965,14.68,26.68683495117324,-0.20048125410703532,91.89437163020122,-183381610644.0,36.901124322189325,98.88609046057843,57.659495260323986,56.06190363651993,55.0,0.12903225806451615
2019-06-18,-0.016678489523074602,38.92855117109275,-0.17984189723320157,52.457123315505484,1.0428262291781993,59.330414110950805,,,6.091000000000001,72.59221371735319,14.54,28.15279598501979,-0.21186748140664347,93.16894739582975,216634717332.0,45.1456157200862,98.80975722569356,59.48978496489951,57.204530745979795,55.0,0.12903225806451615
2019-06-19,-0.0025627373582588486,40.87369926210167,0.26089133700550826,56.784370574545115,1.0718954248366013,64.31136858474414,,,6.094,71.89877132201377,14.4,29.590579635126385,-0.21295040062534443,94.2120933238607,276976882197.0,53.05302443213664,98.71988628921078,62.29339382891145,58.90081844029035,55.0,0.12903225806451615
2019-06-20,-0.0002179156197105181,42.65153013945105,0.4226907630522088,62.362699753445234,1.1124537736340434,68.92855290623451,,,6.096,71.31257631713503,13.67,32.07734262816213,-0.2815001598982383,95.06588659556834,33271520178.0,52.97929340486602,98.61902289384133,64.25824715166117,60.68662801074729,60.0,0.12903225806451615
2019-06-21,-0.002424772659457064,43.987615568641765,-0.30685203574975173,55.51897656595014,1.1378582361323692,73.24492905071547,,,6.1,70.62279825810705,13.77,33.93529351532408,-0.2415911699036124,95.76475400016905,-53459913793.0,50.21294014092169,98.50924912688336,64.43877014163633,61.93734205437697,60.0,0.12903225806451615
2019-06-24,-0.0023299964231875414,45.09764262497574,-0.22200584225900682,51.166243984581214,1.1630254794081514,77.09938639502982,,,6.1,70.04000174161803,13.99,34.97763559659108,-0.2443392194838061,96.3368629151673,-167494053364.0,44.78549483352251,98.39226813263849,64.27138449742905,62.715356202061,60.0,0.12903225806451615
2019-06-25,-0.0037075052007858877,45.854300194845464,-0.4498286833088595,44.374591386681466,1.1269091481656432,79.77890426754759,,,6.106,69.2994589689155,14.09,35.57315858779138,-0.21432565351169375,96.777026744256,-65738574149.0,42.94059653958523,98.29714701373894,63.998686720783,63.14313304163501,60.0,0.12903225806451615
2019-06-26,-0.003039980872030723,46.490436506251484,-0.24486730095142714,41.76603808171509,1.0478335695484915,79.7028244218624,,,6.11,68.37620404479041,14.05,36.15931020477531,-0.19809940635346956,97.02475549688597,27662844542.0,44.5385468611644,98.2475413947723,64.08278440336167,63.45635016221057,60.0,0.12903225806451615
2019-06-27,0.004616424970362187,47.598180019707264,-0.27606752730883816,39.2671180708538,1.0808861411643482,80.86357571274908,,,6.109999999999999,67.63053737650266,13.94,36.92859751125077,-0.18578440055697598,97.05909491400155,70818728726.0,47.606340415754765,98.0143699837763,64.61726569092019,63.843322005113784,60.0,0.12903225806451615
2019-06-28,0.003351011594760589,48.386456681116584,-0.3012531328320802,36.76026970429756,1.0584365917087348,81.2425577429061,,,6.107999999999999,67.27437454278304,14.43,36.6747132152158,-0.2041370167142027,97.28468591881845,300122595758.0,55.27884169494014,97.93462227322745,65.48239804069289,64.38968068364015,60.0,0.12903225806451615
2019-07-01,0.0021477848294333413,48.980630332678274,0.1441133365901319,42.44618191901544,1.0439382434826625,80.51362531598002,,,6.106999999999999,66.99227040561803,14.03,37.110557410162954,-0.15745941103916494,96.96468690776504,226415704794.0,60.38873112002996,97.8975475042539,66.65710915025504,65.14549017251178,65.0,0.12903225806451615
2019-07-02,-0.0029829945322845663,49.01584516793777,0.11100049776007964,46.3710029424097,1.059579677616813,81.02629950095336,,,6.106999999999999,66.74367578641476,13.41,39.03283953887636,-0.1407083468634578,96.45198714501409,15603704051.0,58.404749296602844,97.53825707639997,67.04965839816214,65.78021291439524,65.0,0.12903225806451615
2019-07-03,-0.016324456260766063,47.56308077842927,-0.4161793372319688,40.85493126118106,0.9876112285531685,77.28669099570057,,,6.107,66.52255088995193,13.5,40.42985378825297,-0.15844391768354704,96.28589158018634,-153963475749.0,51.82912323724764,96.77921019811855,64.96844653739169,65.50962412206073,65.0,0.12903225806451615
2019-07-04,-0.008847088507276224,47.225036840985084,-0.17220843672456576,40.17719308164136,0.9377726640778561,72.32547445102773,,,6.107,66.3239538303815,13.15,42.64407086130059,-0.15014730344165605,96.03952503397734,3247771249.0,51.04946148621305,95.91354876012547,64.15927425653332,65.05950750021827,65.0,0.12903225806451615
2019-07-05,-0.009993954954887307,46.833756088211416,0.1424287856071964,45.25554126827168,0.9076915812833467,66.68639569821201,,,6.106,66.30545717435254,13.16,44.38735667872646,-0.13641072745749838,95.53261752640533,-51356042470.0,48.69414814239941,95.20746265609718,63.51026573195698,64.5430935774645,60.0,0.12903225806451615
2019-07-08,-0.031280949951403514,44.01483504418821,-0.8597306084533209,37.17428382620905,0.7933200619332006,58.2289518522561,,,6.106000000000001,66.24561611736966,14.48,42.692721788875616,-0.09786747056226841,93.6440475014178,-95476931212.0,45.27089764940068,94.6592316626599,59.967048366119094,63.0177451736827,60.0,0.12903225806451615
2019-07-09,-0.03454881421014899,41.23527825929448,-0.49080348499515974,32.61473662027075,0.7158504609659139,49.75363894787989,,,6.106,66.2326492551542,14.43,41.35069468186127,-0.09770092798460506,92.07518259568323,65654214645.0,48.01905383615653,93.66762541514889,57.607088288547075,61.21419287863749,60.0,0.12903225806451615
2019-07-10,-0.0310351421831091,39.47958173368113,0.46588119783996074,43.30676842170337,0.7639160474514405,43.89190901077178,,,6.1049999999999995,66.33837835276896,14.63,39.73137645687639,-0.0162626190121844,84.68885515635706,272337756425.0,55.234444721165104,92.83203102829003,57.08558515699556,59.83799030475686,55.0,0.12903225806451615
2019-07-11,-0.02045334362113227,39.317286240600765,0.5448343079922028,52.93402588902613,0.7892627499339382,39.65035833275694,,,6.106,66.27310618741078,13.96,39.82325099026841,-0.06339450483716558,82.37292140287306,346621558508.0,62.05572373366978,91.49907036572012,57.732140117047805,59.13604024218718,55.0,0.12903225806451615
2019-07-12,-0.0174101601259653,39.59923288171461,0.17065868263473055,56.01268784859713,0.8259559154295997,37.29309195560603,,,6.105,66.36248795012753,12.81,43.51323597202973,-0.054100788094953556,79.71095672549998,25248832154.0,60.118910260406864,89.54401550953762,57.44152066428587,58.571200382886744,55.0,0.12903225806451615
2019-07-15,-0.017755057278887598,39.78368479623057,-0.5261627906976745,47.52101926490635,0.7973899579738996,34.53595733469879,,,6.104,66.49788928665487,13.03,45.57760336569126,-0.06639700685245553,78.56428374252705,-106450187626.0,54.36384961236292,88.35609126975987,55.4967186307581,57.5463731321772,55.0,0.12903225806451615
2019-07-16,-0.012872104532899886,40.5764955867603,-0.11475409836065574,46.59725545353924,0.8026450095415613,32.42124289801917,,,6.103000000000001,66.61744127452513,12.57,49.313794907984914,-0.07186421888858763,78.24041479885886,257312426420.0,60.09070624998658,87.52403138521478,56.368659032999055,57.153801765784486,55.0,0.12903225806451615
2019-07-17,-0.02231208570348564,39.968081085047174,-0.5998089780324737,39.183228247460434,0.7348103962505326,29.109403849962,,,6.103999999999999,66.69737941095514,13.04,50.267436475517066,-0.07099073633652608,77.81653772799197,-18354806199.0,56.89239602271629,86.44239606919436,54.59052544553182,56.299376325700266,55.0,0.12903225806451615
2019-07-18,-0.025249941083566818,39.22963774756675,-0.14172053704624565,39.39889459152975,0.694256124443705,25.281431432797188,,,6.103999999999999,66.7449584866879,13.8,48.790430938251774,-0.05546326974382221,76.01850955079414,80210206092.0,58.00206851197812,85.48146406200875,53.450730067503265,55.34982757296794,55.0,0.12903225806451615
2019-07-19,-0.011371656560127952,40.30812003393291,0.4990272373540856,49.268952034218124,0.7544531451682299,23.75708152232638,,,6.104,66.73957121040888,13.11,49.570203292320635,-0.10961836304838402,78.26397691618119,109718044307.0,59.77295341595864,84.9696827174011,54.87681790098719,55.192157682307695,55.0,0.12903225806451615
2019-07-22,-0.011447691378397962,41.14330003101585,-0.05007587253414264,49.13940265457741,0.7676438653637351,22.752529281702497,,,6.104,66.71748113610712,13.67,48.490355335803926,-0.10325542615912453,79.72043744122489,210347795118.0,63.732775808318614,83.15701313241908,55.099409644367505,55.16124166966097,55.0,0.12903225806451615
2019-07-23,-0.006573207547278415,42.49386885654543,-0.4165009940357853,43.203537916810355,0.770603857372981,22.071753860085664,,,6.104,66.68177661301446,13.16,49.163560266774184,-0.14132220713936117,82.31234038181269,182140670389.0,66.52564697979922,81.51949523510532,55.17923043302613,55.16723792411602,55.0,0.12903225806451615
2019-07-24,-0.01627222982807186,42.319161214827076,-0.5568456700532172,36.725040398586586,0.7458324405399614,20.855910500909246,,,6.104,66.63498424785749,13.75,48.02831440539652,-0.16658081587281548,84.8447514948939,59240516572.0,65.15336610888681,80.34754088557423,54.14598364644297,54.826819831558346,50.0,0.12903225806451615
2019-07-25,-0.016929663664936978,42.09807787521762,-0.6142719382835101,31.04207850793448,0.7197352891586579,19.25570759538901,,,6.101999999999999,66.89583550876952,14.09,46.13395350369972,-0.17489687607871196,87.02695064979443,147144581496.0,66.69187415269907,79.74344923707913,53.42282644180476,54.35882203497382,50.0,0.12903225806451615
2019-07-26,-0.01972828776471125,41.51638310895005,-0.5417066155321189,27.003731293977086,0.7013397686610635,17.34433701421048,,,6.1,67.17037398016583,14.34,44.203550947912575,-0.14489982862658057,88.3225820840556,124971512306.0,67.37539471829275,79.17512156830539,52.53707443778366,53.75157283591044,50.0,0.12903225806451615
2019-07-29,-0.03568502054900291,38.83577702466642,-0.8487394957983193,22.28237459144522,0.6304001909459782,14.53761336585019,,,6.099,67.48224651791229,15.08,40.817704475353416,-0.13806194863871912,89.16648931537047,-62299921753.0,61.547098849850514,78.50277934750282,50.025702715023854,52.509616128948245,50.0,0.12903225806451615
2019-07-30,-0.031008031230256194,37.4706236798759,0.49732620320855614,35.238315880198186,0.6570955496325014,12.586110540438693,,,6.1,67.61421851202807,14.96,38.30460290957468,-0.13623332456207593,89.77733824811055,291086517167.0,66.61215991132379,79.55879227339007,51.26040672146836,52.093212993121625,50.0,0.12903225806451615
2019-07-31,-0.039988165837448686,35.155052525744914,0.23682914820285575,42.51457334902813,0.7028732768643082,12.071562725990859,,,6.101,67.67806386718077,15.29,35.661605279111825,-0.11461225202222325,89.41076657206331,-22304262439.0,61.98438907105674,81.67814403095018,50.78964827762001,51.658691421287756,50.0,0.12903225806451615
2019-08-01,-0.04170966525580311,32.963962327862156,-0.4569343065693431,37.4488247943322,0.6824590163934426,11.105234367948293,,,6.101,67.71249501105726,15.22,33.57183570987981,-0.07438378586467809,87.00062584049455,-111598457817.0,55.66121768621259,82.74995410081462,48.5374146650254,50.61826583586697,50.0,0.12903225806451615
2019-08-02,-0.050943809117983574,30.13952871639426,-0.21421520236920039,36.88703380608531,0.6582028096237688,9.82121478916426,,,6.101,67.72291122225809,16.01,31.01489658448915,-0.12071134513620652,87.41609646689813,-327889704537.0,46.9335343864598,82.88698965249132,46.444905729677856,49.2271458004706,45.0,0.12903225806451615
2019-08-05,-0.07110471469526136,26.385129662351012,-0.8865836791147994,30.273302014325555,0.655907479045777,8.670925492209662,,,6.100999999999999,67.79209977745882,19.08,26.057970614909983,-0.20677799500730565,89.40690210725408,-353723998432.0,39.47585648279545,81.96982164252337,43.51611050687705,47.32346736927275,45.0,0.12903225806451615
2019-08-06,-0.08389989033261158,22.35338359933982,-0.6850094876660342,25.65032687999549,0.6419846718824844,7.5330969723002275,,,6.102,67.67442831668177,20.62,21.582143628599393,-0.2060670721750737,91.00920800952296,-318751005834.0,33.739350221579826,70.37440878863596,39.605852992069764,44.75092924353842,40.0,0.12903225806451615
