date,f01_raw,f01_score,f02_raw,f02_score,f03_raw,f03_score,f04_raw,f04_score,f05_raw,f05_score,f06_raw,f06_score,f07_raw,f07_score,f08_raw,f08_score,f09_raw,f09_score,f10_score,index_score_total,bucket_5pt,w_f08_applied
2018-06-08,,,-0.32757745048247844,,0.9315041931261816,,,,,,,,,,,,,,,0.0,0.0,
2018-06-11,,,0.018292682926829267,,0.9075191570881226,,,,,,,,,,,,,,,0.0,0.0,
2018-06-12,,,-0.2950075642965204,,0.8400849923784008,,,,,,,,,,,,,,,0.0,0.0,
2018-06-14,,,-0.5180246913580246,,0.7939892923021551,,,,,,,,,,,,,,,0.0,0.0,
2018-06-15,,,-0.05787619526925013,,0.8015994939454184,,,,,,,,,,,,,,,0.0,0.0,
2018-06-18,,,-0.6795740561471443,,0.7937699465096417,,,,,,,,,,,,,,,0.0,0.0,
2018-06-19,,,-0.6888454011741683,,0.7295099692919856,,,,,,,,,,,,,,,0.0,0.0,
2018-06-20,,,0.5620947630922694,,0.7336713908031032,,,,,,,,,,,,,,,0.0,0.0,
2018-06-21,,,-0.4916256157635468,,0.6965563979838197,,,,,,,,,,,,,,,0.0,0.0,
2018-06-22,,,-0.2094188376753507,,0.7060678370547128,,,,,,,,,,,,,,,0.0,0.0,
2018-06-25,,,0.31987891019172554,,0.7497160332022718,,,,,,,,,,,,,,,0.0,0.0,
2018-06-26,,,-0.3151790216843167,,0.7705273402937534,,,,,,,,,,,,,,,0.0,0.0,
2018-06-27,,,-0.38738738738738737,,0.7170702387085695,,,,,,,,,,,,,,,0.0,0.0,
2018-06-28,,,-0.56539035305818,,0.7035822294160242,,,,,,,,,,,,,,,0.0,0.0,
2018-06-29,,,0.06868686868686869,,0.742053629823414,,,,,,,,,,,,,,,0.0,0.0,
2018-07-02,,,-0.7963142580019399,,0.6658619828519104,,,,,,,,,,,,,,,0.0,0.0,
2018-07-03,,,0.054271356783919596,,0.6639228402760455,,,,,,,,,,,,,,,0.0,0.0,
2018-07-04,,,0.16937119675456389,,0.6715413863702837,,,,,,,,,,,,,,,0.0,0.0,
2018-07-05,,,-0.4201005025125628,,0.6429421663998687,,,,,,,,,,,,,,,0.0,0.0,
2018-07-06,,,0.5064420218037661,,0.6588264524410948,,,,,,,,,,,,,,,0.0,0.0,
2018-07-09,,,-0.12919633774160733,,0.6723446893787575,,,,,,,,,,,,,,,0.0,0.0,
2018-07-10,,,0.5413119679519279,,0.7098191434908718,,,,,,,,,,,,,,,0.0,0.0,
2018-07-11,,,-0.258211217786761,,0.7124973296304209,,,,,,,,,,,,,,,0.0,0.0,
2018-07-12,,,0.28733264675592174,,0.7729609929078014,,,,,,,,,,,,,,,0.0,0.0,
2018-07-13,,,0.4316326530612245,,0.8114293483186803,,,,,,,,,,,,,,,0.0,0.0,
2018-07-16,,,-0.1411042944785276,,0.858581619806966,,,,,,,,,,,,,,,0.0,0.0,
2018-07-17,,,-0.1534120061570036,,0.9076996881746222,,,,,,,,,,,,,,,0.0,0.0,
2018-07-18,,,-0.5104477611940299,,0.8140394088669951,,,,,,,,,,,,,,,0.0,0.0,
2018-07-19,,,-0.5362318840579711,,0.8108169681505445,,,,,,,,,,,,,,,0.0,0.0,
2018-07-20,,,-0.15348837209302327,,0.8155655197657394,,,,,,,,,,,,,,,0.0,0.0,
2018-07-23,,,-0.7420596727622714,,0.7300365344467641,,,,,,,,,,,,,,,0.0,0.0,
2018-07-24,,,0.3949238578680203,,0.7844193143062287,,,,,,,,,,,,,,,0.0,0.0,
2018-07-25,,,-0.36555891238670696,,0.7862856115754471,,,,,,,,,,,,,,,0.0,0.0,
2018-07-26,,,0.6043956043956044,,0.8856993736951984,,,,,,,,,,,,,,,0.0,0.0,
2018-07-27,,,0.4456246838644411,,0.9196212926287315,,,,,,,,,,,,,,,0.0,0.0,
2018-07-30,,,0.10202020202020202,,1.0091190029890065,,,,,,,,,,,,,,,0.0,0.0,
2018-07-31,,,0.12185297079556898,,1.0159633960345704,,,,,,,,,,,,,,,0.0,0.0,
2018-08-01,,,0.4909090909090909,,1.0491862567811936,,,,,,,,,,,,,,,0.0,0.0,
2018-08-02,,,-0.3800813008130081,,1.0538860103626944,,,,,,,,,,,,,,,0.0,0.0,
2018-08-03,,,0.43959390862944164,,1.0456753125968792,,,,,,,,,,,,,,,0.0,0.0,
2018-08-06,,,-0.10792838874680306,,1.047963988203032,,,,,,,,,,,,,,,0.0,0.0,
2018-08-07,,,-0.01603724780134506,,0.9906805702483502,,,,,,,,,,,,,,,0.0,0.0,
2018-08-08,,,-0.03398558187435633,,1.0132585415604283,,,,,,,,,,,,,,,0.0,0.0,
2018-08-09,,,0.008213552361396304,,0.9858177429088715,,,,,,,,,,,,,,,0.0,0.0,
2018-08-10,,,-0.22442748091603054,,0.9235752557233317,,,,,,,,,,,,,,,0.0,0.0,
2018-08-13,,,-0.8414223930802499,,0.857290201593999,,,,,,,,,,,,,,,0.0,0.0,
2018-08-14,,,0.3272450532724505,,0.8993722746657722,,,,,,,,,,,,,,,0.0,0.0,
2018-08-16,,,-0.16154608523290387,,0.9317838522633143,,,,,,,,,,,,,,,0.0,0.0,
2018-08-17,,,0.37751004016064255,,1.0216770376415383,,,,,,,,,,,,,,,0.0,0.0,
2018-08-20,,,0.012358393408856848,,1.0383567278523318,,,,,,,,,,,,,,,0.0,0.0,
2018-08-21,,,0.4458077709611452,,1.173807821351961,,,,,,,,,,,,,,,0.0,0.0,
2018-08-22,,,-0.09295199182839632,,1.1179308496381668,,,,,,,,,,,,,,,0.0,0.0,
2018-08-23,,,-0.029396596183599792,,1.1568016614745587,,,,,,,,,,,,,,,0.0,0.0,
2018-08-24,,,0.20207253886010362,,1.1097423812329281,,,,,,,,,,,,,,,0.0,0.0,
2018-08-27,,,-0.18407960199004975,,1.0413193185936933,,,,,,,,,,,,,,,0.0,0.0,
2018-08-28,,,0.11133706151499746,,1.042232355684527,,,,,,,,,,,,,,,0.0,0.0,
2018-08-29,,,0.11782786885245902,,1.041634261419609,,,,,,,,,,,,,,,0.0,0.0,
2018-08-30,,,0.05660377358490566,,0.9970570326770855,,,,,,,,,,,,,,,0.0,0.0,
2018-08-31,,,0.17411402157164868,,1.0537224600605617,,,,,,,,,,,,,,,0.0,0.0,
2018-09-03,,,-0.05828220858895705,,1.0024952895045067,,,,,,,,,,,,,,,0.0,0.0,
2018-09-04,,,0.2107668867445404,,1.034918007345714,,,,,,,,,,,,,,,0.0,0.0,
2018-09-05,,,-0.2050761421319797,,1.0154586404586405,,,,,,,,,,,,,,,0.0,0.0,
