ticker,name,year,reprt_code,revenue,operating_income,net_income,equity,roe
248070,솔루엠,2024,11013,384844557824.0,20290326330.0,11626235712.0,423061768272.0,0.027481177889194467
248070,솔루엠,2024,11014,472208845137.0,26972558723.0,11361956779.0,429743806030.0,0.02643890759930309
248070,솔루엠,2025,11012,402576796316.0,12218680953.0,10159304123.0,439825942081.0,0.02309846498578982
248070,솔루엠,2025,11013,397394365231.0,11471344068.0,2472794433.0,433839860184.0,0.005699786165225204
248070,솔루엠,2025,11014,472601627051.0,14753349319.0,6441865974.0,557662850984.0,0.011551542231355886
258790,소프트캠프,2024,11011,16887234056.0,-1831061034.0,33017149.0,11650825883.0,0.0028338891449898084
258790,소프트캠프,2024,11012,3882104411.0,-1254584369.0,-1966222091.0,8255161010.0,-0.23818094990735983
258790,소프트캠프,2024,11013,3120208452.0,-1318742049.0,-1360812714.0,10181482416.0,-0.13365565625900502
258790,소프트캠프,2024,11014,3922650343.0,-542103353.0,2512307164.0,10804904901.0,0.23251543507499864
258790,소프트캠프,2025,11012,5090332577.0,153559294.0,-305193878.0,11106012695.0,-0.02748005844954601
258790,소프트캠프,2025,11013,4011086277.0,-603250349.0,-231130154.0,11388567001.0,-0.0202949285875655
258790,소프트캠프,2025,11014,6639050377.0,774282562.0,627435353.0,11714931451.0,0.05355860216718907
263020,디케이앤디,2024,11011,112541798310.0,8469647590.0,7439683686.0,76627415270.0,0.09708905957203377
263020,디케이앤디,2024,11012,26774626354.0,2272339067.0,1976813683.0,74039595347.0,0.026699412304123274
263020,디케이앤디,2024,11013,25389691533.0,2596091755.0,2566331800.0,71844953986.0,0.0357204181730019
263020,디케이앤디,2024,11014,26678914711.0,2086766750.0,1212237772.0,73584170638.0,0.016474165047855847
263020,디케이앤디,2025,11012,34014507272.0,3381927119.0,2059792151.0,73052340760.0,0.0281961143143526
263020,디케이앤디,2025,11013,33493932694.0,1768221413.0,1414381295.0,76385483261.0,0.018516362463365316
263020,디케이앤디,2025,11014,36310847431.0,3233296712.0,2899352088.0,77245950772.0,0.03753403329266746
293940,신한알파리츠,2024,11011,58306126000.0,33777395713.0,4652415132.0,540088453313.0,0.008614172555368007
293940,신한알파리츠,2024,11012,30559039194.0,20230479829.0,5078202235.0,710727573343.0,0.007145075589390759
293940,신한알파리츠,2025,11011,82852115221.0,51085925770.0,11311947161.0,813938485823.0,0.013897791243477224
293940,신한알파리츠,2025,11012,41278504851.0,27332571186.0,6566446264.0,792644691167.0,0.008284224113495683
297090,씨에스베어링,2024,11011,105410424602.0,2109689073.0,2508225870.0,93841372625.0,0.026728358716822425
297090,씨에스베어링,2024,11012,24751667361.0,843622026.0,3020761190.0,88130292908.0,0.034276082494737646
297090,씨에스베어링,2024,11013,15642757587.0,-2114982969.0,-2247337993.0,84830648869.0,-0.02649205237685331
297090,씨에스베어링,2024,11014,28526439501.0,1626428439.0,1358574648.0,88179433004.0,0.015406933359827481
297090,씨에스베어링,2025,11012,31977929892.0,2770328090.0,1710286264.0,88867246701.0,0.019245406237850222
297090,씨에스베어링,2025,11013,28348159485.0,1237645359.0,1016910077.0,94340055737.0,0.010779197330929387
297090,씨에스베어링,2025,11014,32161061862.0,3347465575.0,4379982225.0,94746578396.0,0.04622839472570245
303530,이노뎁,2024,11011,86775972174.0,-1933924977.0,-1543172808.0,37259493101.0,-0.04141690290356052
303530,이노뎁,2024,11012,25990343441.0,657381981.0,697672105.0,33900714442.0,0.020579864362257973
303530,이노뎁,2024,11013,10174403701.0,-6066490093.0,-5980635604.0,33203042337.0,-0.18012312074593972
303530,이노뎁,2024,11014,14061433562.0,-2328991084.0,-2177284859.0,31723429583.0,-0.06863333780805234
303530,이노뎁,2025,11012,19650403650.0,358724353.0,361332635.0,34063990681.0,0.010607466353070073
303530,이노뎁,2025,11013,9392255139.0,-3634667938.0,-3556835055.0,33702658046.0,-0.1055357429121868
303530,이노뎁,2025,11014,13534435524.0,-2156098705.0,-2119001765.0,31944988916.0,-0.06633283769707851
307750,국전약품,2024,11011,136467647880.0,368251990.0,537666232.0,97499291613.0,0.0055145655225284805
307750,국전약품,2024,11012,33703875438.0,426602194.0,2026378281.0,99855122808.0,0.020293183003703186
307750,국전약품,2024,11013,39310131896.0,1605463845.0,867119146.0,97832700707.0,0.008863285381407824
307750,국전약품,2024,11014,31314203914.0,-1881607.0,-309753095.0,99545369713.0,-0.0031116775787065885
307750,국전약품,2025,11012,33338734540.0,-792386909.0,-29065382.0,100625071580.0,-0.0002888483112967739
307750,국전약품,2025,11013,38284309832.0,113363504.0,648057124.0,100654136962.0,0.006438454926543768
307750,국전약품,2025,11014,29204546417.0,-2032280231.0,-2904511759.0,98407156847.0,-0.02951524921623163
317770,엑스페릭스,2024,11011,14747157399.0,-3247811080.0,-3363941919.0,58553196018.0,-0.05745103850464254
317770,엑스페릭스,2024,11012,2811908428.0,-1437262173.0,-2903697155.0,54334215068.0,-0.05344141166603739
317770,엑스페릭스,2024,11013,2028243748.0,-579523075.0,-531799861.0,56507884005.0,-0.009411073699962727
317770,엑스페릭스,2024,11014,4577193535.0,-172479214.0,-574361956.0,54124703593.0,-0.01061182635417301
317770,엑스페릭스,2025,11012,3495467245.0,-1223209699.0,-13569862022.0,81438272361.0,-0.16662757728758593
317770,엑스페릭스,2025,11013,4993186685.0,-473121857.0,-2470247615.0,60047745918.0,-0.04113805734478894
317770,엑스페릭스,2025,11014,5963936218.0,-763012842.0,234203420.0,86778877820.0,0.002698852830129856
320000,한울반도체,2024,11011,9453392037.0,-4397605316.0,-20849809108.0,37529726599.0,-0.5555545163112261
320000,한울반도체,2024,11012,3705833981.0,-343902898.0,-3577975893.0,36514788106.0,-0.0979870369948026
320000,한울반도체,2024,11013,2427064649.0,-1074357954.0,-1206073615.0,23078361999.0,-0.05225993140467508
320000,한울반도체,2024,11014,1522211939.0,-1395385063.0,-3057797596.0,48269444535.0,-0.06334851427144148
320000,한울반도체,2025,11012,1391160375.0,-1754861824.0,-3524210940.0,46471420380.0,-0.0758360926174041
320000,한울반도체,2025,11013,2202972758.0,-1663665230.0,-2377215528.0,35152511071.0,-0.06762576713790291
320000,한울반도체,2025,11014,1909405966.0,-1449125326.0,-2173890283.0,45309844889.0,-0.04797832101004966
353810,이지바이오,2024,11011,384330911334.0,32391234291.0,19903567657.0,88798863055.0,0.22414214520598288
353810,이지바이오,2024,11012,100882877503.0,8435867606.0,4333580255.0,73132267222.0,0.05925674698208114
353810,이지바이오,2024,11013,59402599093.0,6297191649.0,4697593189.0,67836736184.0,0.06924851420118848
353810,이지바이오,2024,11014,106421589437.0,8917074210.0,6300688481.0,71811402146.0,0.08773938807363835
353810,이지바이오,2025,11012,113792522665.0,11046791016.0,4100224197.0,88566323937.0,0.04629552198549663
353810,이지바이오,2025,11013,116930705012.0,9104976255.0,5770463244.0,88064736655.0,0.0655252427155515
353810,이지바이오,2025,11014,116896020104.0,11245019069.0,8634579718.0,100159136400.0,0.08620860790489004
369370,블리츠웨이엔터테인먼트,2024,11011,,-6620604948.0,-8028412938.0,31493146550.0,-0.25492571614759785
369370,블리츠웨이엔터테인먼트,2024,11012,11120450418.0,-2234229124.0,-3169020435.0,35484950639.0,-0.08930604038989601
369370,블리츠웨이엔터테인먼트,2024,11013,4678165331.0,-1176396468.0,-874464636.0,38325897250.0,-0.022816547002040506
369370,블리츠웨이엔터테인먼트,2024,11014,10775791287.0,-1386651866.0,-1453576153.0,33997244725.0,-0.04275570460952994
369370,블리츠웨이엔터테인먼트,2025,11012,7152242388.0,-2557774854.0,-4700073036.0,25445628077.0,-0.18471043519842767
369370,블리츠웨이엔터테인먼트,2025,11013,6889613950.0,-1337670039.0,-1366763789.0,30113045718.0,-0.045387763223931225
369370,블리츠웨이엔터테인먼트,2025,11014,7529126763.0,-2184504626.0,-2221966671.0,23240351720.0,-0.09560813441079884
377030,비트맥스,2024,11011,37171526391.0,-18544920256.0,-26971985622.0,14258749626.0,-1.8916094559103664
377030,비트맥스,2024,11012,8052371042.0,-3843014728.0,-1971886650.0,17727148714.0,-0.11123540969917538
377030,비트맥스,2024,11013,10833153479.0,-5567952183.0,-5989254971.0,19451761479.0,-0.3079029617685762
377030,비트맥스,2024,11014,8394436385.0,-4642614311.0,-5132116278.0,11885325844.0,-0.4318027410742648
377030,비트맥스,2025,11012,6217349377.0,-2741401718.0,-65740667719.0,21425994739.0,-3.0682667721997334
377030,비트맥스,2025,11013,7675311747.0,-3415500303.0,-4353154553.0,17751368915.0,-0.24522923126911986
377030,비트맥스,2025,11014,6777008139.0,-2569543144.0,-5881640438.0,29783870690.0,-0.1974773695205027
377450,리파인,2024,11011,,20505136523.0,20618412036.0,170437824190.0,0.12097321785224792
377450,리파인,2024,11012,,6178346718.0,5818889807.0,169375781054.0,0.034354910547363525
377450,리파인,2024,11013,,6387758874.0,6705616188.0,164430265787.0,0.040780911931908775
377450,리파인,2024,11014,,4481069115.0,4450538084.0,170979644358.0,0.02602963704077773
377450,리파인,2025,11012,,6353790145.0,5559454699.0,191981555556.0,0.02895827509522568
377450,리파인,2025,11013,,4512036412.0,4235353765.0,174673177955.0,0.024247304678289696
377450,리파인,2025,11014,,4819906856.0,6181703749.0,220798308117.0,0.027997061217173564
381620,제닉스로보틱스,2024,11011,63469561784.0,4305827720.0,6045541164.0,57234879991.0,0.10562686887699671
381620,제닉스로보틱스,2024,11014,12364544454.0,749348293.0,590597410.0,55619067423.0,0.01061861403587238
381620,제닉스로보틱스,2025,11012,7075525144.0,-2912163944.0,-2252277585.0,53315426489.0,-0.04224438841288625
381620,제닉스로보틱스,2025,11013,5500002244.0,-1541798807.0,-369958348.0,55608813576.0,-0.006652872525222673
381620,제닉스로보틱스,2025,11014,8204056495.0,-3789657326.0,-2765137452.0,49940220629.0,-0.05536894745703828
382800,지앤비에스 에코,2024,11011,70763128588.0,11648559355.0,12514385768.0,111375401554.0,0.11236220559826615
382800,지앤비에스 에코,2024,11012,22005366287.0,5307604249.0,5815533221.0,107853567967.0,0.05392063823775752
382800,지앤비에스 에코,2024,11013,19322992828.0,3021041297.0,3176932685.0,94776418295.0,0.03352028639773573
382800,지앤비에스 에코,2024,11014,10328559295.0,1103003121.0,214487741.0,108067969433.0,0.0019847485071233634
382800,지앤비에스 에코,2025,11012,25486544725.0,2335845222.0,-1265041987.0,111405237554.0,-0.011355318787295012
382800,지앤비에스 에코,2025,11013,18699786524.0,341049772.0,1170324634.0,112669416188.0,0.010387243260825975
382800,지앤비에스 에코,2025,11014,18101177934.0,556425001.0,2170984270.0,113576063427.0,0.019114804691178443
383930,디티앤씨알오,2024,11011,35970935118.0,-11295168421.0,-1999170026.0,28667402813.0,-0.06973669847389952
383930,디티앤씨알오,2024,11012,7256640204.0,-4070629568.0,-5229245589.0,21869283415.0,-0.23911371441705742
383930,디티앤씨알오,2024,11013,6579289564.0,-4637012992.0,-4633067655.0,27068852004.0,-0.17115863112020285
383930,디티앤씨알오,2024,11014,10512907423.0,-2044813581.0,-1830231770.0,20039051645.0,-0.09133325281172507
383930,디티앤씨알오,2025,11012,10058609434.0,-1971515152.0,709663767.0,25325080652.0,0.028022172041689258
383930,디티앤씨알오,2025,11013,10106884239.0,-3486039093.0,-4273467622.0,24393935191.0,-0.17518565940835454
383930,디티앤씨알오,2025,11014,12569712760.0,-905330665.0,-1956101074.0,23368979578.0,-0.08370502731927203
393890,더블유씨피,2024,11011,322073352106.0,-70938111834.0,-72205558117.0,968642145051.0,-0.07454306885769285
393890,더블유씨피,2024,11012,116601830220.0,1826204672.0,3403502252.0,1025824590672.0,0.0033178208857036896
393890,더블유씨피,2024,11013,122406360864.0,606529567.0,3372226080.0,1011498277508.0,0.0033338920638679276
393890,더블유씨피,2024,11014,65495481670.0,-19418386928.0,-21015582549.0,999453298528.0,-0.02102707808354013
393890,더블유씨피,2025,11012,38203734340.0,-26002434956.0,-27977551102.0,938228158192.0,-0.029819560261241534
393890,더블유씨피,2025,11013,16309196066.0,-30433185126.0,-33373026665.0,964209484793.0,-0.03461180084965109
393890,더블유씨피,2025,11014,29110972770.0,-31001650471.0,-46067715106.0,925847770010.0,-0.049757332250746175
417840,저스템,2024,11011,38700592846.0,-4609030122.0,-2161590464.0,48207618028.0,-0.04483918833626052
417840,저스템,2024,11012,7672479054.0,-2045548683.0,-1572517755.0,44406783522.0,-0.03541165628942577
417840,저스템,2024,11013,4063529466.0,-4136274476.0,-4112569064.0,45503050240.0,-0.09038007435345063
417840,저스템,2024,11014,15831836747.0,846632626.0,429632761.0,45131065255.0,0.00951966807281159
417840,저스템,2025,11012,11305250623.0,2077555686.0,1609094692.0,51675839950.0,0.031138239718152855
417840,저스템,2025,11013,10616638622.0,1646242810.0,1537676375.0,49998278155.0,0.03075458659262303
417840,저스템,2025,11014,12109489863.0,544650512.0,760002546.0,52650449457.0,0.014434872899246559
475250,하나33호스팩,2024,11011,0.0,-21718900.0,95743626.0,7279639362.0,0.013152248516566005
475250,하나33호스팩,2024,11012,0.0,-11772000.0,21981103.0,7195241197.0,0.0030549501258088263
475250,하나33호스팩,2024,11014,0.0,-4951500.0,40244072.0,7235485269.0,0.00556204186779611
475250,하나33호스팩,2025,11012,,-10696240.0,37276589.0,7345940539.0,0.0050744474178761115
475250,하나33호스팩,2025,11013,,-17532950.0,29024588.0,7308663950.0,0.003971257701621375
475250,하나33호스팩,2025,11014,,-4126500.0,28466172.0,7374406711.0,0.0038601304641278553
477760,DB금융스팩12호,2024,11011,0.0,-56450147.0,102845292.0,11018091146.0,0.009334220477685637
477760,DB금융스팩12호,2024,11012,0.0,-24774700.0,-17395523.0,10880323826.0,-0.001598805630989682
477760,DB금융스팩12호,2024,11014,0.0,-10148311.0,66791065.0,10947114891.0,0.006101248197816142
477760,DB금융스팩12호,2025,11012,0.0,-7354771.0,50275259.0,11127850465.0,0.0045179668039329645
477760,DB금융스팩12호,2025,11013,0.0,-15172113.0,59484060.0,11077575206.0,0.0053697726166446035
477760,DB금융스팩12호,2025,11014,0.0,-5779898.0,46976128.0,11174826593.0,0.004203745589164329
487570,HS효성,2024,11011,910389086563.0,17268538742.0,2379801952.0,553338553702.0,0.004300806325672439
487570,HS효성,2024,11014,454088769614.0,9451220866.0,540768884.0,478030995565.0,0.0011312423023131545
487570,HS효성,2025,11012,387927752857.0,10779067344.0,5886389643.0,535641906789.0,0.010989412083694127
487570,HS효성,2025,11013,454529773898.0,9566690475.0,-398575097.0,551829394101.0,-0.0007222795691217742
487570,HS효성,2025,11014,408726485747.0,12650461694.0,5635490539.0,551373500696.0,0.010220822240978769
489730,디비금융제13호스팩,2024,11011,0.0,-46541850.0,-12369295.0,12456626437.0,-0.0009929891582250072
489730,디비금융제13호스팩,2025,11012,0.0,-5848640.0,65250517.0,12581794204.0,0.0051861058877640505
489730,디비금융제13호스팩,2025,11013,0.0,-17944930.0,59917250.0,12516543687.0,0.004787044370901815
489730,디비금융제13호스팩,2025,11014,0.0,-8853400.0,50649444.0,12632443648.0,0.0040094731796424
