date,ticker,name,market,pension_value_net,fininv_value_net,pension_vol_net,fininv_vol_net,pension_value_buy,pension_value_sell,fininv_value_buy,fininv_value_sell,pension_vol_buy,pension_vol_sell,fininv_vol_buy,fininv_vol_sell,pension_value_net_3d_sum,pension_value_net_5d_sum,pension_value_net_10d_sum,pension_value_net_20d_sum,fininv_value_net_3d_sum,fininv_value_net_5d_sum,fininv_value_net_10d_sum,fininv_value_net_20d_sum,pension_vol_net_3d_sum,pension_vol_net_5d_sum,pension_vol_net_10d_sum,pension_vol_net_20d_sum,fininv_vol_net_3d_sum,fininv_vol_net_5d_sum,fininv_vol_net_10d_sum,fininv_vol_net_20d_sum
2026-01-22,489730,디비금융제13호스팩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,001550,조비,KOSPI,0,-55270,0,-5,0,0,33080,88350,0,0,3,8,0.0,0.0,0.0,0.0,-198360.0,-220510.0,67380.0,-1127680.0,0.0,0.0,0.0,0.0,-18.0,-20.0,6.0,-98.0
2026-01-23,002220,한일철강,KOSPI,0,-146100,0,-30,0,0,0,146100,0,0,0,30,0.0,0.0,0.0,-24491715.0,-519695.0,-650060.0,-251410.0,-2795625.0,0.0,0.0,0.0,-4855.0,-109.0,-138.0,-51.0,-566.0
2026-01-23,002240,고려제강,KOSPI,-15875300,-694750,-736,-32,0,15875300,86050,780800,0,736,4,36,-180600.0,-180600.0,104787375.0,110362400.0,-3300600.0,-18383750.0,-36348160.0,-56362690.0,-23.0,-23.0,4636.0,4364.0,-150.0,-849.0,-1771.0,-2735.0
2026-01-23,003220,대원제약,KOSPI,0,3417110,0,297,0,0,3752420,335310,0,0,326,29,0.0,0.0,-15378215.0,-28245995.0,5848830.0,12363260.0,21853340.0,-969800.0,0.0,0.0,-1358.0,-2455.0,511.0,1087.0,1918.0,-123.0
2026-01-23,0054V0,엔에이치스팩32호,KOSDAQ,0,20050000,0,10000,0,0,20050000,0,0,0,10000,0,0.0,0.0,0.0,0.0,99930000.0,99930000.0,186643003.0,760992808.0,0.0,0.0,0.0,0.0,50000.0,50000.0,93399.0,380667.0
2026-01-23,005740,크라운해태홀딩스,KOSPI,0,26520,0,4,0,0,26520,0,0,0,4,0,0.0,0.0,0.0,-22710200.0,13830.0,-15846990.0,-15190920.0,-38909190.0,0.0,0.0,0.0,-3431.0,2.0,-2492.0,-2390.0,-6164.0
2026-01-23,006805,미래에셋증권우,KOSPI,0,-10425480,0,-625,0,0,50520,10476000,0,0,3,628,0.0,0.0,0.0,-832472765.0,-241392625.0,-191557785.0,-190226615.0,-1380857315.0,0.0,0.0,0.0,-52612.0,-16030.0,-12880.0,-12796.0,-88173.0
2026-01-23,007340,DN오토모티브,KOSPI,-33811900,629395250,-1344,24419,73801725,107613625,1073742875,444347625,2857,4201,41705,17286,10548050.0,38699675.0,-1685850075.0,-2398399700.0,650624925.0,468652425.0,365034650.0,1195143150.0,455.0,1625.0,-71213.0,-101372.0,25259.0,17652.0,13081.0,47311.0
2026-01-23,007770,한일화학,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-3156000.0,-3156000.0,-3156000.0,0.0,0.0,0.0,0.0,0.0,-400.0,-400.0,-400.0
2026-01-23,009470,삼화전기,KOSPI,371192200,196958375,9060,4727,371192200,0,197868025,909650,9060,0,4749,22,-792716525.0,-786272150.0,-779105075.0,-399230450.0,151632750.0,151448950.0,152205325.0,146827375.0,-14414.0,-14198.0,-13962.0,-2009.0,3591.0,3585.0,3610.0,3432.0
2026-01-23,010950,S-Oil,KOSPI,-399146050,2755158300,-4013,27904,1327479200,1726625250,4061863900,1306705600,13459,17472,41102,13198,10081996150.0,17220669350.0,37246515400.0,55642365350.0,2646838550.0,2893341950.0,6458118000.0,9286751500.0,105712.0,184604.0,409955.0,625977.0,26186.0,28854.0,68379.0,100571.0
2026-01-23,012170,아센디오,KOSPI,0,9565,0,5,0,0,9565,0,0,0,5,0,0.0,0.0,0.0,0.0,7605.0,27387.0,21491.0,-29136.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,-20.0
2026-01-23,012280,영화금속,KOSPI,0,-9521401,0,-9944,0,0,21570579,31091980,0,0,22842,32786,0.0,0.0,0.0,0.0,-66436264.0,-58341915.0,18086248.0,182521248.0,0.0,0.0,0.0,0.0,-70009.0,-60545.0,18300.0,192024.0
2026-01-23,017670,SK텔레콤,KOSPI,964793800,1729627950,15262,27646,8001676100,7036882300,4462790650,2733162700,127601,112339,71219,43573,10596466400.0,48389944950.0,65660079800.0,56862175950.0,-7088123700.0,15525520150.0,25001630900.0,3442573150.0,172330.0,801915.0,1117534.0,950597.0,-116068.0,256242.0,429798.0,22775.0
2026-01-23,018250,애경산업,KOSPI,-6441570,165730,-500,13,0,6441570,579190,413460,0,500,45,32,-20422440.0,-26836660.0,-33205720.0,-98901095.0,6242690.0,6141170.0,7322480.0,18044465.0,-1600.0,-2100.0,-2600.0,-7579.0,486.0,478.0,573.0,1338.0
2026-01-23,020180,대신정보통신,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,021650,한국큐빅,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,024830,세원물산,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80.0,-38853520.0,58540550.0,58550340.0,0.0,0.0,0.0,0.0,0.0,-3448.0,5156.0,5157.0
2026-01-23,025770,한국정보통신,KOSDAQ,0,5630,0,0,0,0,26120730,26115100,0,0,3303,3303,0.0,0.0,0.0,-89219775.0,4270.0,10300.0,-16780.0,20611475.0,0.0,0.0,0.0,-11623.0,0.0,1.0,1.0,2698.0
2026-01-23,028050,삼성E&A,KOSPI,5056848500,2798196575,189535,105959,7537158675,2480310175,5627845600,2829649025,282048,92513,211457,105498,4191068075.0,1629604625.0,-1844704875.0,-17872199225.0,1587963025.0,708463225.0,3818666950.0,2185021975.0,154796.0,52734.0,-82181.0,-751399.0,57662.0,23169.0,144405.0,75226.0
2026-01-23,028080,휴맥스홀딩스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,029480,광무,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-42652845.0,-151376745.0,-172822075.0,-31485314.0,0.0,0.0,0.0,0.0,-18378.0,-66000.0,-75452.0,-9452.0
2026-01-23,031440,신세계푸드,KOSPI,0,49611100,0,1047,0,0,50086050,474950,0,0,1057,10,0.0,0.0,0.0,-34062575.0,62928500.0,307717550.0,322304050.0,2020549500.0,0.0,0.0,0.0,-715.0,1327.0,6485.0,6796.0,42473.0
2026-01-23,033230,인성정보,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9141308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5324.0
2026-01-23,034230,파라다이스,KOSPI,1408847795,405560510,82088,23570,1612854750,204006955,900497690,494937180,93983,11895,52463,28893,3148591010.0,4188043120.0,9319006075.0,10912274845.0,2733388725.0,3475465435.0,3955784035.0,5136235535.0,183566.0,243720.0,545468.0,639589.0,158941.0,201144.0,229374.0,298489.0
2026-01-23,034950,한국기업평가,KOSDAQ,0,-4864500,0,-50,0,0,6133600,10998100,0,0,63,113,0.0,0.0,0.0,0.0,-977950.0,-6294950.0,-33074550.0,-73182550.0,0.0,0.0,0.0,0.0,-10.0,-64.0,-340.0,-745.0
2026-01-23,035250,강원랜드,KOSPI,-1007934150,910687415,-56678,51098,266295380,1274229530,1506062355,595374940,14953,71631,84589,33491,-1388945225.0,-2517259155.0,-6905141005.0,-12437563570.0,1140983800.0,172558365.0,1446446295.0,4587063755.0,-78011.0,-141903.0,-386435.0,-693872.0,63932.0,9376.0,80535.0,251659.0
2026-01-23,036570,엔씨소프트,KOSPI,-1274539250,190481750,-5591,776,882472750,2157012000,2029068000,1838586250,3857,9448,8834,8058,-2086505750.0,-2774198250.0,-798154250.0,6864238700.0,-5432429250.0,-11562850500.0,10298560750.0,17521421450.0,-9170.0,-12108.0,-3951.0,30863.0,-25013.0,-51126.0,40625.0,73596.0
2026-01-23,036810,에프에스티,KOSDAQ,2199451750,2456129275,60000,66965,2199451750,0,2619715875,163586600,60000,0,71485,4520,2644304700.0,2909995775.0,2464406025.0,3555001450.0,1719014950.0,2159648200.0,2956191550.0,5364450150.0,71968.0,80253.0,65494.0,96699.0,48411.0,62113.0,88563.0,164836.0
2026-01-23,038620,위즈코프,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8459213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14955.0
2026-01-23,038880,아이에이,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56908364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365761.0
2026-01-23,042500,링네트,KOSDAQ,0,24756170,0,6402,0,0,86877895,62121725,0,0,22515,16113,0.0,0.0,0.0,0.0,12447595.0,58170075.0,8846543.0,63039783.0,0.0,0.0,0.0,0.0,3402.0,15628.0,2426.0,16848.0
2026-01-23,044180,KD,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,046310,백금T&A,KOSDAQ,0,-51286950,0,-13714,0,0,3762830,55049780,0,0,1008,14722,0.0,0.0,0.0,0.0,110600770.0,61726145.0,54341513.0,177328643.0,0.0,0.0,0.0,0.0,28157.0,16448.0,15570.0,42271.0
2026-01-23,056190,에스에프에이,KOSDAQ,0,1431430075,0,54106,0,0,1918493950,487063875,0,0,72555,18449,52794050.0,67545225.0,42271975.0,-1395401950.0,1261142875.0,1253920575.0,1042665850.0,1069703325.0,2000.0,2457.0,1368.0,-59077.0,48127.0,47605.0,38659.0,40038.0
2026-01-23,060590,씨티씨바이오,KOSDAQ,0,-995045,0,-167,0,0,36777985,37773030,0,0,8469,8636,0.0,0.0,0.0,0.0,7452160.0,82811860.0,43500008.0,320633643.0,0.0,0.0,0.0,0.0,1838.0,19213.0,10337.0,70433.0
2026-01-23,064960,SNT모티브,KOSPI,180679425,286102400,4761,7564,205956225,25276800,837079050,550976650,5423,662,21955,14391,877920525.0,-215059550.0,-500466450.0,-162694375.0,-181172350.0,-58628525.0,193771900.0,29607875.0,21902.0,-7060.0,-14420.0,-4591.0,-4736.0,-1431.0,5186.0,313.0
2026-01-23,066130,하츠,KOSDAQ,0,-12396055,0,-2861,0,0,7438310,19834365,0,0,1722,4583,0.0,0.0,0.0,0.0,-6077080.0,-16884295.0,-9636177.0,65514263.0,0.0,0.0,0.0,0.0,-1324.0,-3803.0,-2045.0,15185.0
2026-01-23,070300,엑스큐어,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,071055,한국금융지주우,KOSPI,0,-1999700,0,-17,0,0,21862000,23861700,0,0,152,169,-87518100.0,-87518100.0,102668050.0,510582600.0,-190209300.0,-160215800.0,-645778850.0,-1085823000.0,-646.0,-646.0,852.0,4041.0,-1386.0,-1168.0,-4939.0,-8340.0
2026-01-23,078600,대주전자재료,KOSDAQ,970175450,3672992600,13955,52850,1362529900,392354450,4910889950,1237897350,19602,5647,70437,17587,2039952350.0,2967252050.0,1139043750.0,-4144783350.0,6226648850.0,7216164900.0,6914042150.0,7462454800.0,29711.0,44502.0,14220.0,-71841.0,92431.0,108246.0,103195.0,110992.0
2026-01-23,078890,가온그룹,KOSDAQ,0,6530,0,1,0,0,19460,12930,0,0,3,2,155741280.0,298145760.0,736585525.0,736585525.0,476090265.0,476090095.0,476090335.0,476079205.0,25129.0,48129.0,122489.0,122489.0,76714.0,76714.0,76714.0,76712.0
2026-01-23,079000,와토스코리아,KOSDAQ,0,-8386680,0,-1226,0,0,190680,8577360,0,0,28,1254,0.0,0.0,0.0,0.0,-18700.0,-8130.0,8670000.0,327999970.0,0.0,0.0,0.0,0.0,-1.0,-9.0,1246.0,49296.0
2026-01-23,079430,현대리바트,KOSPI,0,-180850,0,-21,0,0,17663060,17843910,0,0,2708,2729,0.0,0.0,3504700.0,-24341780.0,-561170.0,-4925630.0,-167210.0,-2877775.0,0.0,0.0,540.0,-3549.0,-80.0,-731.0,-14.0,-422.0
2026-01-23,080220,제주반도체,KOSDAQ,130086400,3316750425,4361,111043,130086400,0,3844292475,527542050,4361,0,128619,17576,247539875.0,204061475.0,26001100.0,-553038660.0,2989963550.0,2873008825.0,2607108725.0,4084904310.0,8325.0,6926.0,932.0,8629.0,100662.0,97164.0,88973.0,157235.0
2026-01-23,081660,미스토홀딩스,KOSPI,289042050,737000075,6204,16014,1200066450,911024400,1239032725,502032650,25999,19795,26919,10905,-475730750.0,-864812850.0,-1973842875.0,-3001229500.0,2032054050.0,3106534150.0,3069923425.0,2022572550.0,-10694.0,-19560.0,-44548.0,-68982.0,44534.0,68137.0,67253.0,42058.0
2026-01-23,083450,GST,KOSDAQ,0,-52877650,0,-2029,0,0,5433200,58310850,0,0,213,2242,67672575.0,111907075.0,184311525.0,3986546875.0,-92962950.0,-206492850.0,-299885700.0,-129697225.0,2589.0,4205.0,6729.0,137327.0,-3568.0,-7757.0,-11127.0,-7203.0
2026-01-23,083500,에프엔에스테크,KOSDAQ,0,2477760,0,174,0,0,2477760,0,0,0,174,0,0.0,0.0,0.0,0.0,2450230.0,-477571030.0,-1195975960.0,-1525579120.0,0.0,0.0,0.0,0.0,172.0,-37264.0,-89979.0,-117389.0
2026-01-23,084730,팅크웨어,KOSDAQ,0,90,0,0,0,0,28890,28800,0,0,3,3,0.0,0.0,0.0,0.0,-9280.0,-32002470.0,-26070150.0,-109550725.0,0.0,0.0,0.0,0.0,-1.0,-3401.0,-3103.0,-14021.0
2026-01-23,088800,에이스테크,KOSDAQ,0,3945,0,0,0,0,1110370,1106425,0,0,379,379,0.0,0.0,0.0,0.0,26533.0,105548.0,156828.0,173211.0,0.0,0.0,0.0,0.0,-20.0,2.0,6.0,8.0
2026-01-23,088980,맥쿼리인프라,KOSPI,16682280,1176172980,1464,103229,16682280,0,2753765585,1577592605,1464,0,241653,138424,32423485.0,48285585.0,-901536670.0,-1665480790.0,2708704040.0,1753066350.0,3446502830.0,13744963700.0,2848.0,4235.0,-81477.0,-149771.0,238033.0,153869.0,306989.0,1220848.0
2026-01-23,090430,아모레퍼시픽,KOSPI,21712011950,4836319000,165329,37323,24690024200,2978012250,7806641450,2970322450,188021,22692,59780,22457,33074801400.0,30605960950.0,24499667350.0,14132627300.0,19502213000.0,19519797700.0,17848856000.0,17385095400.0,255634.0,235073.0,183217.0,93492.0,152439.0,152421.0,138593.0,132288.0
2026-01-23,091120,이엠텍,KOSDAQ,0,127470,0,16,0,0,151190,23720,0,0,19,3,0.0,0.0,0.0,0.0,359600.0,591480.0,1169125.0,-4440775.0,0.0,0.0,0.0,0.0,47.0,78.0,155.0,-588.0
2026-01-23,092440,기신정기,KOSPI,0,2009835,0,841,0,0,6557755,4547920,0,0,2752,1911,0.0,0.0,0.0,0.0,-1147290.0,7903870.0,9529040.0,-5980415.0,0.0,0.0,0.0,0.0,-486.0,3277.0,3974.0,-2722.0
2026-01-23,094360,칩스앤미디어,KOSDAQ,0,-1668500,0,-95,0,0,486830,2155330,0,0,28,123,0.0,0.0,0.0,0.0,-2648510.0,-2012800.0,-6236755.0,-61046605.0,0.0,0.0,0.0,0.0,-152.0,-115.0,-356.0,-3358.0
2026-01-23,098120,마이크로컨텍솔,KOSDAQ,0,170,0,0,0,0,18030,17860,0,0,1,1,0.0,0.0,0.0,0.0,17210.0,16060.0,-192338680.0,-192302490.0,0.0,0.0,0.0,0.0,1.0,1.0,-11998.0,-11996.0
2026-01-23,100120,뷰웍스,KOSDAQ,0,19600,0,1,0,0,161000,141400,0,0,8,7,0.0,0.0,0.0,-465650590.0,-18592380.0,-20206680.0,-36663730.0,-105181930.0,0.0,0.0,0.0,-23842.0,-937.0,-1018.0,-1866.0,-5325.0
2026-01-23,100590,머큐리,KOSDAQ,0,-1425940,0,-447,0,0,60600,1486540,0,0,19,466,0.0,0.0,0.0,0.0,-1906580.0,719960.0,9727780.0,-18601830.0,0.0,0.0,0.0,0.0,-598.0,227.0,3057.0,-6004.0
2026-01-23,109820,진매트릭스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1450215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-603.0
2026-01-23,114810,한솔아이원스,KOSDAQ,-91030240,154902640,-8000,13640,0,91030240,396563070,241660430,0,8000,34586,20946,-91596650.0,-531680655.0,-731020175.0,-2105694230.0,829528800.0,822948840.0,533055030.0,747960700.0,-8049.0,-48082.0,-66082.0,-182955.0,71068.0,70547.0,44653.0,62151.0
2026-01-23,126340,비나텍,KOSDAQ,-569787550,129537000,-6612,1522,144903600,714691150,1077921500,948384500,1687,8299,12517,10995,352995800.0,944122950.0,5011499950.0,12135050550.0,656694700.0,194820000.0,116312450.0,-1750814500.0,3765.0,10492.0,55518.0,146389.0,7627.0,2306.0,1701.0,-21963.0
2026-01-23,136540,윈스테크넷,KOSDAQ,-1121000,0,-100,0,0,1121000,0,0,0,100,0,0,-147712140.0,-295191420.0,-738085990.0,-825033200.0,31632550.0,31632660.0,359448255.0,645405875.0,-13334.0,-26934.0,-67697.0,-75897.0,2860.0,2860.0,32942.0,58068.0
2026-01-23,142280,녹십자엠에스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500.0
2026-01-23,155660,DSR,KOSPI,0,-4087095,0,-1064,0,0,26151710,30238805,0,0,6781,7845,0.0,0.0,0.0,0.0,-20174480.0,-13618240.0,4536200.0,-1026205.0,0.0,0.0,0.0,0.0,-5364.0,-3699.0,1087.0,-366.0
2026-01-23,186230,그린플러스,KOSDAQ,0,-465670,0,-81,0,0,18612400,19078070,0,0,3501,3582,0.0,0.0,0.0,0.0,3509880.0,25065200.0,15509350.0,137641510.0,0.0,0.0,0.0,0.0,674.0,4762.0,2509.0,23170.0
2026-01-23,189330,씨이랩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,204270,제이앤티씨,KOSDAQ,0,1458297900,0,70353,0,0,1682806650,224508750,0,0,81194,10841,-12126410.0,57965440.0,-606167565.0,-644119380.0,1567513480.0,1706471760.0,1249403550.0,722276700.0,-548.0,3170.0,-33015.0,-35209.0,76877.0,83727.0,58446.0,31984.0
2026-01-23,207760,미스터블루,KOSDAQ,0,2926124,0,2232,0,0,2928753,2629,0,0,2234,2,0.0,0.0,0.0,0.0,-403907.0,-1170216.0,-2675295.0,-225656407.0,0.0,0.0,0.0,0.0,-387.0,-885.0,-1930.0,-179959.0
2026-01-23,207940,삼성바이오로직스,KOSPI,-1091755500,8796170000,-608,4887,8290315500,9382071000,12721069500,3924899500,4608,5216,7068,2181,-36334327500.0,-55725351500.0,-57867611500.0,-91943662000.0,21726194000.0,22382663500.0,31531013000.0,15765643000.0,-20124.0,-30224.0,-31334.0,-51186.0,11918.0,12242.0,16976.0,7648.0
2026-01-23,214320,이노션,KOSPI,-3357400,84174320,-178,4494,184803750,188161150,159013720,74839400,9874,10052,8494,4000,-247597840.0,-407550150.0,-1212536200.0,-1288932920.0,381588005.0,820634265.0,1856383645.0,2257781810.0,-13388.0,-21980.0,-66226.0,-71873.0,20623.0,44378.0,100866.0,122778.0
2026-01-23,214450,파마리서치,KOSDAQ,3393719250,12125037500,7183,25711,3458325000,64605750,17353246500,5228209000,7320,137,36770,11059,13209810750.0,13304209750.0,15249794500.0,44650412000.0,-6936097250.0,-10926381000.0,-48422733000.0,-15980336500.0,28993.0,29184.0,33680.0,100069.0,-15403.0,-24815.0,-111718.0,-33659.0
2026-01-23,225220,제놀루션,KOSDAQ,0,1597243,0,849,0,0,12493714,10896471,0,0,6658,5809,0.0,0.0,0.0,0.0,977917.0,1613990.0,967875.0,2007359.0,0.0,0.0,0.0,0.0,480.0,743.0,359.0,849.0
2026-01-23,237690,에스티팜,KOSDAQ,4021180150,7801308300,28912,59844,4622542600,601362450,10765549800,2964241500,33221,4309,81826,21982,2271597900.0,2545381250.0,284611000.0,12577519100.0,7273714300.0,10074123450.0,15899813050.0,23713260100.0,13862.0,16075.0,-2272.0,94761.0,54784.0,77088.0,123539.0,185356.0
2026-01-23,239890,피엔에이치테크,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-55000000.0,-85354745.0,-254360500.0,0.0,0.0,0.0,0.0,0.0,-11000.0,-17000.0,-53381.0
2026-01-23,241560,두산밥캣,KOSPI,-1686281700,917345550,-27781,15120,382006050,2068287750,2428483050,1511137500,6288,34069,39971,24851,-8292777350.0,-8551941100.0,-6115977550.0,-9153047650.0,1651278100.0,927957350.0,2544693700.0,157157050.0,-138773.0,-143046.0,-104023.0,-159791.0,27428.0,15722.0,41805.0,291.0
2026-01-23,248070,솔루엠,KOSPI,86174350,36796020,5514,2372,86174350,0,152614940,115818920,5514,0,9756,7384,-174570890.0,-667212115.0,-1653318960.0,-3081862650.0,159567950.0,185250830.0,726254060.0,380849960.0,-11942.0,-44748.0,-109796.0,-197995.0,10354.0,12113.0,47277.0,26015.0
2026-01-23,258790,소프트캠프,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2836000.0,22202198.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,15307.0
2026-01-23,263020,디케이앤디,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-16130070.0,-16130070.0,-16130070.0,0.0,0.0,0.0,0.0,0.0,-5431.0,-5431.0,-5431.0
2026-01-23,293940,신한알파리츠,KOSPI,-149951930,643857025,-26599,114205,0,149951930,726828350,82971325,0,26599,128920,14715,-408238030.0,-663403070.0,-1245993350.0,-1089254510.0,1309767490.0,1157922385.0,2452192035.0,4971958610.0,-72612.0,-118357.0,-223031.0,-195153.0,232861.0,205279.0,437533.0,888235.0
2026-01-23,297090,씨에스베어링,KOSDAQ,-618710,13349370,-105,2316,0,618710,62371710,49022340,0,105,10663,8347,-618710.0,-86361095.0,-86361095.0,-86361095.0,-83964180.0,-28201765.0,-133161285.0,50327760.0,-105.0,-14736.0,-14736.0,-14736.0,-14890.0,-4941.0,-22510.0,6214.0
2026-01-23,303530,이노뎁,KOSDAQ,0,30,0,0,0,0,10470,10440,0,0,2,2,0.0,0.0,0.0,0.0,60.0,-4263900.0,-4263880.0,-15283550.0,0.0,0.0,0.0,0.0,0.0,-800.0,-800.0,-2800.0
2026-01-23,307750,국전약품,KOSDAQ,0,-3230,0,-1,0,0,3190,6420,0,0,1,2,0.0,0.0,0.0,0.0,-3175.0,-95.0,-90.0,-67409040.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-20075.0
2026-01-23,317770,엑스페릭스,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,320000,한울반도체,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,353810,이지바이오,KOSDAQ,154754390,0,24606,0,154754390,0,0,0,24606,0,0,0,-211755410.0,-9555920.0,350101470.0,350101470.0,-1855240.0,-55324650.0,-60832690.0,-301206490.0,-36831.0,-4414.0,54720.0,54720.0,-303.0,-8926.0,-9810.0,-50976.0
2026-01-23,369370,블리츠웨이엔터테인먼트,KOSDAQ,0,24820,0,0,0,0,1766246,1741426,0,0,1223,1223,0.0,0.0,0.0,0.0,58261.0,65650.0,23823.0,91349.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,0.0
2026-01-23,377030,비트맥스,KOSDAQ,0,-609088,0,-307,0,0,0,609088,0,0,0,307,0.0,0.0,0.0,0.0,-21422350.0,-24819080.0,-58246994.0,-180113170.0,0.0,0.0,0.0,0.0,-11767.0,-13539.0,-35499.0,-109473.0
2026-01-23,377450,리파인,KOSDAQ,0,-39535160,0,-3182,0,0,0,39535160,0,0,0,3182,0.0,0.0,0.0,0.0,-39535190.0,-39535190.0,-39535190.0,-42878420.0,0.0,0.0,0.0,0.0,-3182.0,-3182.0,-3182.0,-3457.0
2026-01-23,381620,제닉스로보틱스,KOSDAQ,0,1500,0,0,0,0,30300,28800,0,0,2,2,0.0,0.0,0.0,0.0,-593040.0,-579300.0,-524730.0,-61633820.0,0.0,0.0,0.0,0.0,-1.0,0.0,4.0,-5195.0
2026-01-23,382800,지앤비에스 에코,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-29350000.0,-29350000.0,-29350000.0,0.0,0.0,0.0,0.0,0.0,-10000.0,-10000.0,-10000.0
2026-01-23,383930,디티앤씨알오,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,393890,더블유씨피,KOSDAQ,0,33578730,0,4405,0,0,87545510,53966780,0,0,11436,7031,0.0,0.0,819440.0,819440.0,42219280.0,196461025.0,299101735.0,315131100.0,0.0,0.0,131.0,131.0,5303.0,26331.0,41801.0,44758.0
2026-01-23,417840,저스템,KOSDAQ,0,158953410,0,31090,0,0,159003870,50460,0,0,31100,10,0.0,0.0,0.0,0.0,385208840.0,379073840.0,269166210.0,182666610.0,0.0,0.0,0.0,0.0,71170.0,70170.0,52851.0,26999.0
2026-01-23,475250,하나33호스팩,KOSDAQ,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,477760,DB금융스팩12호,KOSDAQ,0,-11114400,0,-5052,0,0,0,11114400,0,0,0,5052,0.0,0.0,0.0,0.0,-11114400.0,-30510345.0,-51185945.0,-51185945.0,0.0,0.0,0.0,0.0,-5052.0,-13868.0,-23266.0,-23266.0
2026-01-23,487570,HS효성,KOSPI,0,288950,0,3,0,0,3650900,3361950,0,0,58,55,0.0,0.0,-20767150.0,-345483650.0,117249150.0,132063550.0,132932350.0,126078900.0,0.0,0.0,-421.0,-6032.0,1925.0,2162.0,2178.0,2039.0
