ticker,name,market,has_features
044480,빌리언스,KOSDAQ,False
069540,빛과전자,KOSDAQ,False
072950,빛샘전자,KOSDAQ,False
451250,삐아,KOSDAQ,False
143240,사람인,KOSDAQ,False
466410,사이냅소프트,KOSDAQ,False
223310,사토시홀딩스,KOSDAQ,False
452430,사피엔반도체,KOSDAQ,False
419120,산돌,KOSDAQ,False
122350,삼기,KOSDAQ,False
419050,삼기에너지솔루션즈,KOSDAQ,False
014970,삼륭물산,KOSDAQ,False
018310,삼목에스폼,KOSDAQ,False
012210,삼미금속,KOSDAQ,False
053700,삼보모터스,KOSDAQ,False
009620,삼보산업,KOSDAQ,False
023600,삼보판지,KOSDAQ,False
0044K0,삼성스팩10호,KOSDAQ,False
0071M0,삼성스팩11호,KOSDAQ,False
0096B0,삼성스팩12호,KOSDAQ,False
0115H0,삼성스팩13호,KOSDAQ,False
009300,삼아제약,KOSDAQ,False
482630,삼양엔씨켐,KOSDAQ,False
484590,삼양컴텍,KOSDAQ,False
036670,삼양케이씨아이,KOSDAQ,False
361670,삼영에스앤씨,KOSDAQ,False
054540,삼영엠텍,KOSDAQ,False
065570,삼영이엔씨,KOSDAQ,False
014950,삼익제약,KOSDAQ,False
032280,삼일,KOSDAQ,False
002290,삼일기업공사,KOSDAQ,False
037460,삼지전자,KOSDAQ,False
032750,삼진,KOSDAQ,False
0013V0,삼진식품,KOSDAQ,False
054090,삼진엘앤디,KOSDAQ,False
000250,삼천당제약,KOSDAQ,False
024950,삼천리자전거,KOSDAQ,False
038500,삼표시멘트,KOSDAQ,False
437730,삼현,KOSDAQ,False
017480,삼현철강,KOSDAQ,False
046390,삼화네트웍스,KOSDAQ,False
027580,상보,KOSDAQ,False
038540,상상인,KOSDAQ,False
452670,상상인제4호스팩,KOSDAQ,False
091580,상신이디피,KOSDAQ,False
263810,상신전자,KOSDAQ,False
089980,상아프론테크,KOSDAQ,False
042940,상지건설,KOSDAQ,False
042600,새로닉스,KOSDAQ,False
107600,새빗켐,KOSDAQ,False
411080,샌즈랩,KOSDAQ,False
252990,샘씨엔에스,KOSDAQ,False
378800,샤페론,KOSDAQ,False
294630,서남,KOSDAQ,False
038070,서린바이오,KOSDAQ,False
006730,서부T&D,KOSDAQ,False
079650,서산,KOSDAQ,False
100660,서암기계공업,KOSDAQ,False
019770,서연탑메탈,KOSDAQ,False
043710,서울리거,KOSDAQ,False
092190,서울바이오시스,KOSDAQ,False
046890,서울반도체,KOSDAQ,False
063170,서울옥션,KOSDAQ,False
027040,서울전자통신,KOSDAQ,False
018680,서울제약,KOSDAQ,False
036120,서울평가정보,KOSDAQ,False
093920,서원인텍,KOSDAQ,False
189860,서전기전,KOSDAQ,False
178320,서진시스템,KOSDAQ,False
122690,서진오토모티브,KOSDAQ,False
140070,서플러스글로벌,KOSDAQ,False
011370,서한,KOSDAQ,False
065710,서호전기,KOSDAQ,False
035890,서희건설,KOSDAQ,False
357550,석경에이티,KOSDAQ,False
003100,선광,KOSDAQ,False
067370,선바이오,KOSDAQ,False
217620,선샤인푸드,KOSDAQ,False
171090,선익시스템,KOSDAQ,False
086710,선진뷰티사이언스,KOSDAQ,False
014620,성광벤드,KOSDAQ,False
037350,성도이엔지,KOSDAQ,False
458650,성우,KOSDAQ,False
081580,성우전자,KOSDAQ,False
045300,성우테크론,KOSDAQ,False
015750,성우하이텍,KOSDAQ,False
365340,성일하이텍,KOSDAQ,False
080470,성창오토텍,KOSDAQ,False
043260,성호전자,KOSDAQ,False
148150,세경하이테크,KOSDAQ,False
061090,세나테크놀로지,KOSDAQ,False
188260,세니젠,KOSDAQ,False
053060,세동,KOSDAQ,False
340440,세림B&G,KOSDAQ,False
017510,세명전기,KOSDAQ,False
490470,세미파이브,KOSDAQ,False
011560,세보엠이씨,KOSDAQ,False
396300,세아메카닉스,KOSDAQ,False
100700,세운메디칼,KOSDAQ,False
024830,세원물산,KOSDAQ,True
258830,세종메디칼,KOSDAQ,False
036630,세종텔레콤,KOSDAQ,False
039310,세중,KOSDAQ,False
067770,세진티에스,KOSDAQ,False
053450,세코닉스,KOSDAQ,False
222810,세토피아,KOSDAQ,False
252500,세화피앤씨,KOSDAQ,False
321370,센서뷰,KOSDAQ,False
347000,센코,KOSDAQ,False
331920,셀레믹스,KOSDAQ,False
352770,셀레스트라,KOSDAQ,False
471820,셀로맥스사이언스,KOSDAQ,False
049180,셀루메드,KOSDAQ,False
299660,셀리드,KOSDAQ,False
108860,셀바스AI,KOSDAQ,False
208370,셀바스헬스케어,KOSDAQ,False
318160,셀바이오휴먼텍,KOSDAQ,False
308430,셀비온,KOSDAQ,False
068760,셀트리온제약,KOSDAQ,False
068940,셀피글로벌,KOSDAQ,False
007720,소노스퀘어,KOSDAQ,False
290690,소룩스,KOSDAQ,False
950200,소마젠,KOSDAQ,False
032680,소프트센,KOSDAQ,False
032685,소프트센우,KOSDAQ,False
258790,소프트캠프,KOSDAQ,True
066910,손오공,KOSDAQ,False
215090,솔디펜스,KOSDAQ,False
035610,솔본,KOSDAQ,False
357780,솔브레인,KOSDAQ,False
036830,솔브레인홀딩스,KOSDAQ,False
304100,솔트룩스,KOSDAQ,False
328380,솔트웨어,KOSDAQ,False
086980,쇼박스,KOSDAQ,False
050960,수산아이앤티,KOSDAQ,False
084180,수성웹툰,KOSDAQ,False
253840,수젠텍,KOSDAQ,False
298830,슈어소프트테크,KOSDAQ,False
236200,슈프리마,KOSDAQ,False
094840,슈프리마에이치큐,KOSDAQ,False
192440,슈피겐코리아,KOSDAQ,False
424960,스마트레이더시스템,KOSDAQ,False
099440,스맥,KOSDAQ,False
276040,스코넥,KOSDAQ,False
060240,스타코링크,KOSDAQ,False
115570,스타플렉스,KOSDAQ,False
078860,스테이지원엔터,KOSDAQ,False
330730,스톤브릿지벤처스,KOSDAQ,False
352090,스톰테크,KOSDAQ,False
253450,스튜디오드래곤,KOSDAQ,False
408900,스튜디오미르,KOSDAQ,False
204630,스튜디오산타클로스,KOSDAQ,False
415380,스튜디오삼익,KOSDAQ,False
013810,스페코,KOSDAQ,False
347700,스피어,KOSDAQ,False
049830,승일,KOSDAQ,False
020710,시공테크,KOSDAQ,False
033170,시그네틱스,KOSDAQ,False
048870,시너지이노베이션,KOSDAQ,False
025320,시노펙스,KOSDAQ,False
340810,시선AI,KOSDAQ,False
269620,시스웍,KOSDAQ,False
056090,시지메드텍,KOSDAQ,False
429270,시지트로닉스,KOSDAQ,False
418250,시큐레터,KOSDAQ,False
131090,시큐브,KOSDAQ,False
290520,신도기연,KOSDAQ,False
001000,신라섬유,KOSDAQ,False
025870,신라에스지,KOSDAQ,False
215600,신라젠,KOSDAQ,False
065350,신성델타테크,KOSDAQ,False
416180,신성에스티,KOSDAQ,False
162300,신스틸,KOSDAQ,False
290560,신시웨이,KOSDAQ,False
002800,신신제약,KOSDAQ,False
472220,신영스팩10호,KOSDAQ,False
0091W0,신영스팩11호,KOSDAQ,False
017000,신원종합개발,KOSDAQ,False
012790,신일제약,KOSDAQ,False
138070,신진에스엠,KOSDAQ,False
226330,신테카바이오,KOSDAQ,False
452980,신한제11호스팩,KOSDAQ,False
474660,신한제12호스팩,KOSDAQ,False
474930,신한제13호스팩,KOSDAQ,False
487360,신한제14호스팩,KOSDAQ,False
487830,신한제15호스팩,KOSDAQ,False
496070,신한제16호스팩,KOSDAQ,False
056700,신화인터텍,KOSDAQ,False
187270,신화콘텍,KOSDAQ,False
243840,신흥에스이씨,KOSDAQ,False
257720,실리콘투,KOSDAQ,False
222800,심텍,KOSDAQ,False
036710,심텍홀딩스,KOSDAQ,False
444530,심플랫폼,KOSDAQ,False
234030,싸이닉솔루션,KOSDAQ,False
160980,싸이맥스,KOSDAQ,False
356890,싸이버원,KOSDAQ,False
217330,싸이토젠,KOSDAQ,False
208640,썸에이지,KOSDAQ,False
222420,쎄노텍,KOSDAQ,False
037760,쎄니트,KOSDAQ,False
081180,쎄크,KOSDAQ,False
099320,쎄트렉아이,KOSDAQ,False
049960,쎌바이오텍,KOSDAQ,False
088280,쏘닉스,KOSDAQ,False
050890,쏠리드,KOSDAQ,False
394800,쓰리빌리언,KOSDAQ,False
177900,쓰리에이로직스,KOSDAQ,False
475400,씨메스,KOSDAQ,False
109670,씨싸이트,KOSDAQ,False
066790,씨씨에스,KOSDAQ,False
222080,씨아이에스,KOSDAQ,False
352480,씨앤씨인터내셔널,KOSDAQ,False
264660,씨앤지하이테크,KOSDAQ,False
352700,씨앤투스,KOSDAQ,False
458870,씨어스테크놀로지,KOSDAQ,False
297090,씨에스베어링,KOSDAQ,True
900120,씨엑스아이,KOSDAQ,False
359090,씨엔알리서치,KOSDAQ,False
115530,씨엔플러스,KOSDAQ,False
388210,씨엠티엑스,KOSDAQ,False
115480,씨유메디칼,KOSDAQ,False
376290,씨유테크,KOSDAQ,False
189330,씨이랩,KOSDAQ,True
096530,씨젠,KOSDAQ,False
101240,씨큐브,KOSDAQ,False
060590,씨티씨바이오,KOSDAQ,True
260930,씨티케이,KOSDAQ,False
413630,씨피시스템,KOSDAQ,False
013990,아가방컴퍼니,KOSDAQ,False
123860,아나패스,KOSDAQ,False
025980,아난티,KOSDAQ,False
0015N0,아로마티카,KOSDAQ,False
125210,아모그린텍,KOSDAQ,False
357580,아모센스,KOSDAQ,False
052710,아모텍,KOSDAQ,False
074430,아미노로직스,KOSDAQ,False
092040,아미코젠,KOSDAQ,False
083930,아바코,KOSDAQ,False
149950,아바텍,KOSDAQ,False
036010,아비코전자,KOSDAQ,False
050860,아세아텍,KOSDAQ,False
136410,아셈스,KOSDAQ,False
246720,아스타,KOSDAQ,False
450950,아스테라시스,KOSDAQ,False
067390,아스트,KOSDAQ,False
159010,아스플로,KOSDAQ,False
127710,아시아경제,KOSDAQ,False
154030,아시아종묘,KOSDAQ,False
227610,아우딘퓨쳐스,KOSDAQ,False
331740,아우토크립트,KOSDAQ,False
143160,아이디스,KOSDAQ,False
054800,아이디스홀딩스,KOSDAQ,False
332370,아이디피,KOSDAQ,False
066430,아이로보틱스,KOSDAQ,False
339950,아이비김영,KOSDAQ,False
469750,아이비젼웍스,KOSDAQ,False
460470,아이빔테크놀로지,KOSDAQ,False
099190,아이센스,KOSDAQ,False
461300,아이스크림미디어,KOSDAQ,False
289010,아이스크림에듀,KOSDAQ,False
214430,아이쓰리시스템,KOSDAQ,False
040910,아이씨디,KOSDAQ,False
368600,아이씨에이치,KOSDAQ,False
456010,아이씨티케이,KOSDAQ,False
052860,아이앤씨,KOSDAQ,False
464500,아이언디바이스,KOSDAQ,False
212710,아이에스티이,KOSDAQ,False
038880,아이에이,KOSDAQ,True
307180,아이엘,KOSDAQ,False
101390,아이엠,KOSDAQ,False
461030,아이엠비디엑스,KOSDAQ,False
451220,아이엠티,KOSDAQ,False
090150,아이윈,KOSDAQ,False
123010,아이윈플러스,KOSDAQ,False
031310,아이즈비전,KOSDAQ,False
462980,아이지넷,KOSDAQ,False
185490,아이진,KOSDAQ,False
059100,아이컴포넌트,KOSDAQ,False
262840,아이퀘스트,KOSDAQ,False
175250,아이큐어,KOSDAQ,False
052460,아이크래프트,KOSDAQ,False
119830,아이텍,KOSDAQ,False
052770,아이톡시,KOSDAQ,False
124500,아이티센글로벌,KOSDAQ,False
010280,아이티센엔텍,KOSDAQ,False
232830,아이티센피엔에스,KOSDAQ,False
372800,아이티아이즈,KOSDAQ,False
084850,아이티엠반도체,KOSDAQ,False
309710,아이티켐,KOSDAQ,False
114840,아이패밀리에스씨,KOSDAQ,False
027360,아주IB투자,KOSDAQ,False
032080,아즈텍WB,KOSDAQ,False
013310,아진산업,KOSDAQ,False
059120,아진엑스텍,KOSDAQ,False
0007C0,아크릴,KOSDAQ,False
203690,아크솔루션스,KOSDAQ,False
158430,아톤,KOSDAQ,False
200350,아티스트스튜디오,KOSDAQ,False
321820,아티스트컴퍼니,KOSDAQ,False
001540,안국약품,KOSDAQ,False
053800,안랩,KOSDAQ,False
065660,안트로젠,KOSDAQ,False
297570,알로이스,KOSDAQ,False
260660,알리코제약,KOSDAQ,False
354320,알멕,KOSDAQ,False
361570,알비더블유,KOSDAQ,False
131370,알서포트,KOSDAQ,False
140670,알에스오토메이션,KOSDAQ,False
096610,알에프세미,KOSDAQ,False
061040,알에프텍,KOSDAQ,False
148250,알엔투테크놀로지,KOSDAQ,False
476830,알지노믹스,KOSDAQ,False
347860,알체라,KOSDAQ,False
196170,알테오젠,KOSDAQ,False
123750,알톤,KOSDAQ,False
459550,알트,KOSDAQ,False
085810,알티캐스트,KOSDAQ,False
043100,알파AI,KOSDAQ,False
117670,알파칩스,KOSDAQ,False
314140,알피바이오,KOSDAQ,False
291650,압타머사이언스,KOSDAQ,False
293780,압타바이오,KOSDAQ,False
310200,애니플러스,KOSDAQ,False
179530,애드바이오텍,KOSDAQ,False
397810,애드포러스,KOSDAQ,False
900100,애머릿지,KOSDAQ,False
052790,액토즈소프트,KOSDAQ,False
290740,액트로,KOSDAQ,False
238090,앤디포스,KOSDAQ,False
138360,앤로보틱스,KOSDAQ,False
092600,앤씨앤,KOSDAQ,False
129890,앱코,KOSDAQ,False
174900,앱클론,KOSDAQ,False
109960,앱토크롬,KOSDAQ,False
270520,앱튼,KOSDAQ,False
255440,야스,KOSDAQ,False
030960,양지사,KOSDAQ,False
102120,어보브반도체,KOSDAQ,False
238120,얼라인드,KOSDAQ,False
019990,에너토크,KOSDAQ,False
435570,에르코스,KOSDAQ,False
270660,에브리봇,KOSDAQ,False
038680,에스넷,KOSDAQ,False
217480,에스디생명공학,KOSDAQ,True
121890,에스디시스템,KOSDAQ,False
304360,에스바이오메딕스,KOSDAQ,False
389500,에스비비테크,KOSDAQ,False
042110,에스씨디,KOSDAQ,False
298060,에스씨엠생명과학,KOSDAQ,False
065420,에스아이리소스,KOSDAQ,False
103230,에스앤더블류,KOSDAQ,False
260970,에스앤디,KOSDAQ,False
101490,에스앤에스텍,KOSDAQ,False
095910,에스에너지,KOSDAQ,False
275630,에스에스알,KOSDAQ,False
031330,에스에이엠티,KOSDAQ,False
060540,에스에이티,KOSDAQ,False
056190,에스에프에이,KOSDAQ,True
0008Z0,에스엔시스,KOSDAQ,False
246250,에스엘에스바이오,KOSDAQ,False
041510,에스엠,KOSDAQ,False
460870,에스엠씨지,KOSDAQ,False
007820,에스엠코어,KOSDAQ,False
464080,에스오에스랩,KOSDAQ,False
109610,에스와이,KOSDAQ,False
365330,에스와이스틸텍,KOSDAQ,False
306040,에스제이그룹,KOSDAQ,False
398120,에스지헬스케어,KOSDAQ,False
457940,에스케이증권제10호스팩,KOSDAQ,False
472230,에스케이증권제11호스팩,KOSDAQ,False
473000,에스케이증권제12호스팩,KOSDAQ,False
473950,에스케이증권제13호스팩,KOSDAQ,False
455910,에스케이증권제9호스팩,KOSDAQ,False
475660,에스켐,KOSDAQ,False
096630,에스코넥,KOSDAQ,False
069510,에스텍,KOSDAQ,False
488280,에스투더블유,KOSDAQ,False
234300,에스트래픽,KOSDAQ,False
039440,에스티아이,KOSDAQ,False
098660,에스티오,KOSDAQ,False
052020,에스티큐브,KOSDAQ,False
237690,에스티팜,KOSDAQ,True
050760,에스폴리텍,KOSDAQ,False
288620,에스퓨얼셀,KOSDAQ,False
443670,에스피소프트,KOSDAQ,False
317830,에스피시스템스,KOSDAQ,False
058610,에스피지,KOSDAQ,False
043340,에쎈테크,KOSDAQ,False
163280,에어레인,KOSDAQ,False
200710,에이디테크놀로지,KOSDAQ,False
475580,에이럭스,KOSDAQ,False
096690,에이루트,KOSDAQ,False
298380,에이비엘바이오,KOSDAQ,False
203400,에이비온,KOSDAQ,False
195990,에이비프로바이오,KOSDAQ,False
003800,에이스침대,KOSDAQ,False
088800,에이스테크,KOSDAQ,True
241840,에이스토리,KOSDAQ,False
364950,에이아이코리아,KOSDAQ,False
453860,에이에스텍,KOSDAQ,False
312610,에이에프더블류,KOSDAQ,False
172670,에이엘티,KOSDAQ,False
481070,에이유브랜즈,KOSDAQ,False
060900,에이전트AI,KOSDAQ,False
445090,에이직랜드,KOSDAQ,False
295310,에이치브이엠,KOSDAQ,False
072990,에이치시티,KOSDAQ,False
044990,에이치엔에스하이텍,KOSDAQ,False
239610,에이치엘사이언스,KOSDAQ,False
036170,에이치엠넥스,KOSDAQ,False
462020,에이치엠씨제6호스팩,KOSDAQ,False
477340,에이치엠씨제7호스팩,KOSDAQ,False
148930,에이치와이티씨,KOSDAQ,False
044780,에이치케이,KOSDAQ,False
357230,에이치피오,KOSDAQ,False
355690,에이텀,KOSDAQ,False
071670,에이테크솔루션,KOSDAQ,False
045660,에이텍,KOSDAQ,False
224110,에이텍모빌리티,KOSDAQ,False
021080,에이티넘인베스트,KOSDAQ,False
200470,에이팩트,KOSDAQ,False
262260,에이프로,KOSDAQ,False
397030,에이프릴바이오,KOSDAQ,False
0009K0,에임드바이오,KOSDAQ,False
230240,에치에프알,KOSDAQ,False
159910,에코글로우,KOSDAQ,False
230360,에코마케팅,KOSDAQ,False
038870,에코바이오,KOSDAQ,False
097780,에코볼트,KOSDAQ,False
448280,에코아이,KOSDAQ,False
101360,에코앤드림,KOSDAQ,False
128540,에코캡,KOSDAQ,False
086520,에코프로,KOSDAQ,False
247540,에코프로비엠,KOSDAQ,False
383310,에코프로에이치엔,KOSDAQ,False
038110,에코플라스틱,KOSDAQ,False
073540,에프알텍,KOSDAQ,False
064850,에프앤가이드,KOSDAQ,False
036810,에프에스티,KOSDAQ,True
173940,에프엔씨엔터,KOSDAQ,False
083500,에프엔에스테크,KOSDAQ,True
054940,엑사이엔씨,KOSDAQ,False
950130,엑세스바이오,KOSDAQ,False
373110,엑셀세라퓨틱스,KOSDAQ,False
205100,엑셈,KOSDAQ,False
356680,엑스게이트,KOSDAQ,False
070300,엑스큐어,KOSDAQ,True
317770,엑스페릭스,KOSDAQ,True
373200,엑스플러스,KOSDAQ,False
069920,엑시온그룹,KOSDAQ,False
092870,엑시콘,KOSDAQ,False
317870,엔바이오니아,KOSDAQ,False
067570,엔브이에이치코리아,KOSDAQ,False
0004V0,엔비알모션,KOSDAQ,False
236810,엔비티,KOSDAQ,False
333620,엔시스,KOSDAQ,False
101400,엔시트론,KOSDAQ,False
475230,엔알비,KOSDAQ,False
451700,엔에이치스팩29호,KOSDAQ,False
466910,엔에이치스팩30호,KOSDAQ,False
481890,엔에이치스팩31호,KOSDAQ,False
0054V0,엔에이치스팩32호,KOSDAQ,True
265740,엔에프씨,KOSDAQ,False
354200,엔젠바이오,KOSDAQ,False
455900,엔젤로보틱스,KOSDAQ,False
419080,엔젯,KOSDAQ,False
183490,엔지켐생명과학,KOSDAQ,False
182400,엔케이맥스,KOSDAQ,False
348370,엔켐,KOSDAQ,False
069410,엔텔스,KOSDAQ,False
227950,엔투텍,KOSDAQ,False
291230,엔피,KOSDAQ,False
048830,엔피케이,KOSDAQ,False
096870,엘디티,KOSDAQ,False
290650,엘앤씨바이오,KOSDAQ,False
156100,엘앤케이바이오,KOSDAQ,False
0041J0,엘에스스팩1호,KOSDAQ,False
073110,엘엠에스,KOSDAQ,False
083310,엘오티베큠,KOSDAQ,False
037950,엘컴텍,KOSDAQ,False
489500,엘케이켐,KOSDAQ,False
170920,엘티씨,KOSDAQ,False
058630,엠게임,KOSDAQ,False
226590,엠디바이스,KOSDAQ,False
058970,엠로,KOSDAQ,False
169330,엠브레인,KOSDAQ,False
373170,엠아이큐브솔루션,KOSDAQ,False
179290,엠아이텍,KOSDAQ,False
009780,엠에스씨,KOSDAQ,False
123040,엠에스오토텍,KOSDAQ,False
432980,엠에프씨,KOSDAQ,False
413390,엠오티,KOSDAQ,False
032790,엠젠솔루션,KOSDAQ,False
033160,엠케이전자,KOSDAQ,False
347890,엠투아이,KOSDAQ,False
033310,엠투엔,KOSDAQ,False
259630,엠플러스,KOSDAQ,False
105550,엣지파운드리,KOSDAQ,False
060850,영림원소프트랩,KOSDAQ,False
143540,영우디에스피,KOSDAQ,False
265560,영화테크,KOSDAQ,False
036000,예림당,KOSDAQ,False
250930,예선테크,KOSDAQ,False
053280,예스24,KOSDAQ,False
122640,예스티,KOSDAQ,False
476040,오가노이드사이언스,KOSDAQ,False
900300,오가닉티코스메틱,KOSDAQ,False
045060,오공,KOSDAQ,False
192410,오늘이엔엠,KOSDAQ,False
080520,오디텍,KOSDAQ,False
039830,오로라,KOSDAQ,False
322310,오로스테크놀로지,KOSDAQ,False
046120,오르비텍,KOSDAQ,False
475830,오름테라퓨틱,KOSDAQ,False
014940,오리엔탈정공,KOSDAQ,False
065500,오리엔트정공,KOSDAQ,False
010470,오리콤,KOSDAQ,False
417860,오브젠,KOSDAQ,False
352910,오비고,KOSDAQ,False
053980,오상자이엘,KOSDAQ,False
036220,오상헬스케어,KOSDAQ,False
052420,오성첨단소재,KOSDAQ,False
052300,오션인더블유,KOSDAQ,False
039200,오스코텍,KOSDAQ,False
226400,오스테오닉,KOSDAQ,False
031510,오스템,KOSDAQ,False
342870,오아,KOSDAQ,False
368970,오에스피,KOSDAQ,False
138080,오이솔루션,KOSDAQ,False
080580,오킨스전자,KOSDAQ,False
067170,오텍,KOSDAQ,False
353590,오토앤,KOSDAQ,False
173130,오파스넷,KOSDAQ,False
440320,오픈놀,KOSDAQ,False
049480,오픈베이스,KOSDAQ,False
394280,오픈엣지테크놀로지,KOSDAQ,False
476060,온코닉테라퓨틱스,KOSDAQ,False
382150,온코크로스,KOSDAQ,False
244460,올리패스,KOSDAQ,False
226950,올릭스,KOSDAQ,False
057540,옴니시스템,KOSDAQ,False
131030,옵투스제약,KOSDAQ,False
082210,옵트론텍,KOSDAQ,False
109080,옵티시스,KOSDAQ,False
380540,옵티코어,KOSDAQ,False
153710,옵티팜,KOSDAQ,False
432430,와이랩,KOSDAQ,False
338840,와이바이오로직스,KOSDAQ,False
122990,와이솔,KOSDAQ,False
232140,와이씨,KOSDAQ,False
112290,와이씨켐,KOSDAQ,False
065530,와이어블,KOSDAQ,False
067900,와이엔텍,KOSDAQ,False
007530,와이엠,KOSDAQ,False
155650,와이엠씨,KOSDAQ,False
273640,와이엠텍,KOSDAQ,False
251370,와이엠티,KOSDAQ,False
209640,와이제이링크,KOSDAQ,False
096250,와이즈넛,KOSDAQ,False
273060,와이즈버즈,KOSDAQ,False
019210,와이지-원,KOSDAQ,False
122870,와이지엔터테인먼트,KOSDAQ,False
079000,와토스코리아,KOSDAQ,True
403490,우듬지팜,KOSDAQ,False
032820,우리기술,KOSDAQ,False
041190,우리기술투자,KOSDAQ,False
115440,우리넷,KOSDAQ,False
046970,우리로,KOSDAQ,False
082850,우리바이오,KOSDAQ,False
215360,우리산업,KOSDAQ,False
072470,우리산업홀딩스,KOSDAQ,False
073560,우리손에프앤지,KOSDAQ,False
037400,우리엔터프라이즈,KOSDAQ,False
153490,우리이앤엘,KOSDAQ,False
101170,우림피티에스,KOSDAQ,False
066590,우수AMS,KOSDAQ,False
103840,우양,KOSDAQ,False
101970,우양에이치씨,KOSDAQ,False
046940,우원개발,KOSDAQ,False
215380,우정바이오,KOSDAQ,False
065680,우주일렉트로,KOSDAQ,False
018620,우진비앤지,KOSDAQ,False
457550,우진엔텍,KOSDAQ,False
396470,워트,KOSDAQ,False
307280,원바이오젠,KOSDAQ,False
032940,원익,KOSDAQ,False
240810,원익IPS,KOSDAQ,False
074600,원익QnC,KOSDAQ,False
104830,원익머트리얼즈,KOSDAQ,False
014190,원익큐브,KOSDAQ,False
217820,원익피앤이,KOSDAQ,False
030530,원익홀딩스,KOSDAQ,False
012620,원일특강,KOSDAQ,False
136150,원일티엔아이,KOSDAQ,False
382840,원준,KOSDAQ,False
336570,원텍,KOSDAQ,False
376980,원티드랩,KOSDAQ,False
008370,원풍,KOSDAQ,False
008290,원풍물산,KOSDAQ,False
101160,월덱스,KOSDAQ,False
336060,웨이버스,KOSDAQ,False
095270,웨이브일렉트로,KOSDAQ,False
289930,웨이비스,KOSDAQ,False
065950,웰크론,KOSDAQ,False
076080,웰크론한텍,KOSDAQ,False
043590,웰킵스하이텍,KOSDAQ,False
196700,웹스,KOSDAQ,False
069080,웹젠,KOSDAQ,False
053580,웹케시,KOSDAQ,False
479960,위너스,KOSDAQ,False
377460,위니아에이드,KOSDAQ,False
044340,위닉스,KOSDAQ,False
330350,위더스제약,KOSDAQ,False
348350,위드텍,KOSDAQ,False
112040,위메이드,KOSDAQ,False
101730,위메이드맥스,KOSDAQ,False
123420,위메이드플레이,KOSDAQ,False
065370,위세아이텍,KOSDAQ,False
038620,위즈코프,KOSDAQ,True
299900,위지윅스튜디오,KOSDAQ,False
036090,위지트,KOSDAQ,False
459100,위츠,KOSDAQ,False
136540,윈스테크넷,KOSDAQ,True
097800,윈팩,KOSDAQ,False
192390,윈하이텍,KOSDAQ,False
335870,윙스풋,KOSDAQ,False
900340,윙입푸드,KOSDAQ,False
036200,유니셈,KOSDAQ,False
018000,유니슨,KOSDAQ,False
203450,유니온바이오메트릭스,KOSDAQ,False
011320,유니크,KOSDAQ,False
086390,유니테스트,KOSDAQ,False
241690,유니테크노,KOSDAQ,False
142210,유니트론텍,KOSDAQ,False
389680,유디엠텍,KOSDAQ,False
088340,유라클,KOSDAQ,False
048430,유라테크,KOSDAQ,False
206650,유바이오로직스,KOSDAQ,False
089850,유비벨록스,KOSDAQ,False
084440,유비온,KOSDAQ,False
032620,유비케어,KOSDAQ,False
264450,유비쿼스,KOSDAQ,False
078070,유비쿼스홀딩스,KOSDAQ,False
024800,유성티엔에스,KOSDAQ,False
054930,유신,KOSDAQ,False
069330,유아이디,KOSDAQ,False
049520,유아이엘,KOSDAQ,False
444920,유안타제11호스팩,KOSDAQ,False
450940,유안타제14호스팩,KOSDAQ,False
473050,유안타제15호스팩,KOSDAQ,False
474490,유안타제16호스팩,KOSDAQ,False
493790,유안타제17호스팩,KOSDAQ,False
263770,유에스티,KOSDAQ,False
388720,유일로보틱스,KOSDAQ,False
340930,유일에너테크,KOSDAQ,False
023410,유진기업,KOSDAQ,False
056080,유진로봇,KOSDAQ,False
468760,유진스팩10호,KOSDAQ,False
488060,유진스팩11호,KOSDAQ,False
0105P0,유진스팩12호,KOSDAQ,False
084370,유진테크,KOSDAQ,False
240600,유진테크놀로지,KOSDAQ,False
221800,유투바이오,KOSDAQ,False
179900,유티아이,KOSDAQ,False
263050,유틸렉스,KOSDAQ,False
191410,육일씨엔에쓰,KOSDAQ,False
372170,윤성에프앤씨,KOSDAQ,False
146060,율촌,KOSDAQ,False
039020,이건홀딩스,KOSDAQ,False
067920,이글루,KOSDAQ,False
044960,이글벳,KOSDAQ,False
303530,이노뎁,KOSDAQ,True
296640,이노룰스,KOSDAQ,False
302430,이노메트리,KOSDAQ,False
462350,이노스페이스,KOSDAQ,False
274400,이노시뮬레이션,KOSDAQ,False
073490,이노와이어리스,KOSDAQ,False
215790,이노인스트루먼트,KOSDAQ,False
344860,이노진,KOSDAQ,False
469610,이노테크,KOSDAQ,False
088390,이녹스,KOSDAQ,False
272290,이녹스첨단소재,KOSDAQ,False
053350,이니텍,KOSDAQ,False
452400,이닉스,KOSDAQ,False
264850,이랜시스,KOSDAQ,False
054210,이랜텍,KOSDAQ,False
009730,이렘,KOSDAQ,False
065440,이루온,KOSDAQ,False
424870,이뮨온시아,KOSDAQ,False
115610,이미지스,KOSDAQ,False
478110,이베스트스팩6호,KOSDAQ,False
131400,이브이첨단소재,KOSDAQ,False
351330,이삭엔지니어링,KOSDAQ,False
080010,이상네트웍스,KOSDAQ,False
086890,이수앱지스,KOSDAQ,False
047560,이스트소프트,KOSDAQ,False
900110,이스트아시아홀딩스,KOSDAQ,False
239340,이스트에이드,KOSDAQ,False
067010,이씨에스,KOSDAQ,False
456070,이엔셀,KOSDAQ,False
